stage,split,intervention,family,n_seeds,delta_sta_mean,delta_sim_mean,delta_fl_mean,delta_j_mean,effect_size_sta_mean,effect_size_sim_mean,effect_size_j_mean,delta_sta_sd,delta_sim_sd,delta_j_sd
stage11_ablation,test,language_detectors,ablation_primary,3,-0.0121619448807326,0.005031749715669518,0.00016414710554210038,-0.0030144710604436734,-0.052325802173343004,0.06997812220144506,-0.020547131538317765,0.016539699901507162,0.00452801492172033,0.008892337146110482
stage11_ablation,test,random_heads_matched,ablation_random_control,3,-0.010557470414450551,-0.0022730606219373214,-0.005810433561964992,-0.013468770369788975,-0.042976378060442945,-0.0423955169384399,-0.0847147654991612,0.01087418279430613,0.008426179443167245,0.009342436147796973
stage11_ablation,test,random_neurons_matched,ablation_random_control,3,-0.0029920479007509147,0.00023987493219373196,-0.0006306838655309287,-0.002488320442525995,-0.006496395616470853,0.013170546361561447,-0.00798343689765287,0.002754774140276551,0.0012519718890304206,0.00448626792289551
stage11_ablation,test,sae_replicated_features,ablation_sae_control,3,0.003367084451923075,-0.003453282819515669,-0.0009611849550362344,-0.001364882809277039,0.023321474827155464,-0.065166511946869,-0.006692166391647406,0.011711118632982936,0.006602548429312367,0.0084008763601146
stage11_ablation,test,top_decoder_cross_heads,ablation_primary,3,0.09094293129635529,-0.06588411368433049,-0.03291339948929258,0.014418954576369323,0.2362101048997871,-0.45783538371031834,0.057850487193379714,0.04231376046451266,0.008359447605426742,0.021368138017148538
stage11_ablation,test,top_decoder_mlp_neurons,ablation_primary,3,-0.021554688058754577,0.0009087970245014237,-0.0009860244698819151,-0.01403223134379814,-0.13011681172942485,0.03905818276865123,-0.11415174209574046,0.01651945418960419,0.004006755596355949,0.010817155817652017
stage11_ablation,test,top_decoder_self_heads,ablation_primary,3,0.0319154613535348,-0.01271456604586895,-0.0088525554113888,0.009990989153762399,0.1237949056301171,-0.14924799110468912,0.05674095011569195,0.01013740607508271,0.007020904136805358,0.008231500567392967
stage11_ablation,test,top_encoder_components,ablation_primary,3,0.01970889542864469,-0.01811091333019943,0.0014152178751182254,0.01600026537883747,0.0825497777338146,-0.16780630122737739,0.09948446560206485,0.0077000804604952814,0.007131997147659995,0.0068137108830702625
stage11_ablation,test,top_mean_diff_direction,ablation_primary,3,0.05674417212373626,-0.04069986713532763,-0.022924780082887036,0.010762503154616179,0.16222930602279087,-0.3303426808438226,0.045152531447879986,0.017411495364954455,0.0048636581146261895,0.009701352913194124
stage11_ablation,test,top_probe_direction,ablation_primary,3,0.08551490452853479,-0.06429206584729345,-0.03620558326807927,0.008465935362133713,0.22549807840440214,-0.4613898959536984,0.032531883655631554,0.029968932876014664,0.0032631523236593776,0.011973202215872262
stage13_steering,dev,decoder/mean_diff/per_language@+0.25,steering_primary,3,0.0003394253147089947,0.0006737828422496554,-8.253467014549967e-05,0.0004106029768376586,0.003626661395182982,0.0865817653585158,0.011679474115613639,0.000553707379862495,0.0006772708413695617,0.0004000705704443315
stage13_steering,dev,decoder/mean_diff/per_language@+0.50,steering_primary,3,0.0021003900976190476,0.0012047736995884778,0.0005122294937687401,0.0016071796724615626,0.017959570263001007,0.08478465121367577,0.026441219688842752,0.0036029911623434406,0.0010311605893563967,0.002147652492411916
stage13_steering,dev,decoder/mean_diff/per_language@+1.00,steering_primary,3,-0.0014234335235449723,0.0018330218888888902,0.0007637993510842485,-0.0006776236618832599,-0.04554032656223946,0.09737305648866972,0.005613422284529807,0.0033375455645483555,0.00047032615925316466,0.002036736995185568
stage13_steering,dev,decoder/mean_diff/per_language@-0.50,steering_primary,3,0.00013221208539682556,-0.0005475927229080943,-0.00017933622941836876,8.834676490300076e-05,0.027845323783838114,-0.0278243944312313,-0.00350798072962564,0.0002144592292428293,0.0007116173291846459,0.00018334908916428118
stage13_steering,dev,decoder/mean_diff/per_language@-1.00,steering_primary,3,-0.003197026305326279,1.5290511659806176e-05,-2.6957292222687217e-05,-0.002710326435174473,0.022118237581519554,0.004114460280518283,0.015162275840815828,0.006002812008226625,0.00057201410984871,0.005488070779402324
stage13_steering,dev,decoder/mean_diff/pooled_african@+0.25,steering_primary,3,0.00033952366190476217,0.0005919180740740752,-7.243098428605843e-05,0.0004105971279802858,0.003637335100378017,0.08234066777921516,0.0116879514075477,0.0005538731068692279,0.0005418244885562937,0.0004000673354573301
stage13_steering,dev,decoder/mean_diff/pooled_african@+0.50,steering_primary,3,0.0005131664505291007,0.0016132266268861467,0.00081958546240495,0.0009793206195823135,0.0038476414234624953,0.08908706551566914,0.017967802762650212,0.0008542439896301785,0.0013093471133154312,0.0010976676666205978
stage13_steering,dev,decoder/mean_diff/pooled_african@+1.00,steering_primary,3,-0.0012483367416578485,0.0021093838902606324,0.000799897604950592,-0.0003720842037933716,-0.007013698924488915,0.0948898410477746,0.0023387747220223972,0.0021980693402992284,0.0006611574321362445,0.001384390312021568
stage13_steering,dev,decoder/mean_diff/pooled_african@-0.50,steering_primary,3,0.00012995885962962945,-0.0002995088875171455,0.00023512386306381262,0.00019812908285873586,0.010101232565175094,-0.013509420288642602,0.025649033008706024,0.00022296257331829355,0.0007097486917635497,0.000172292769871471
stage13_steering,dev,decoder/mean_diff/pooled_african@-1.00,steering_primary,3,-0.0011875707747971782,-0.00012563850342935337,-0.0002162459364552505,-0.001687740825419784,-0.02894893178304375,0.0016071774914157646,-0.01034381541727295,0.007279344162035292,0.0009591391556720951,0.004581628576602667
stage13_steering,dev,decoder/mean_diff/pooled_all_balanced@+0.25,steering_primary,3,0.00033951961758377425,0.0005919239547325108,-7.243098428605843e-05,0.0004105939305183426,0.0036232012900565963,0.08234174009339396,0.01167901912290937,0.000553883271206743,0.0005418281530081156,0.0004000616041166902
stage13_steering,dev,decoder/mean_diff/pooled_all_balanced@+0.50,steering_primary,3,0.0021004912738271605,0.0011229155665294936,0.0005223331796281814,0.0016071766659150704,0.017970471681883694,0.08055049635792629,0.026446679410071283,0.003603161957701822,0.0010262623141246432,0.0021476464142792893
stage13_steering,dev,decoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,3,-0.0012483877692768955,0.0023538784663923204,0.0006177901379337377,-0.00036827725856028996,-0.006929677387541332,0.10115130430787626,0.0028603838689708755,0.0021981787901068865,0.0008454030809082393,0.0013890927384900015
stage13_steering,dev,decoder/mean_diff/pooled_all_balanced@-0.50,steering_primary,3,0.00013215785223985878,-0.0004133977146776407,0.00017333272543243016,0.0001998865081009855,0.03038131667517358,-0.022134990208979383,0.025291652231054937,0.00021455241681520872,0.000657510632476441,0.0001734917815698983
stage13_steering,dev,decoder/mean_diff/pooled_all_balanced@-1.00,steering_primary,3,-0.004663368361128748,0.0004841802935528124,-0.00014136146267220245,-0.0036385258713530905,-0.0399535813757663,-0.015313827329238083,-0.012049054365695954,0.008183671335686066,0.0021410135724264394,0.006730203055189503
stage13_steering,dev,decoder/mean_diff/pooled_non_african@+0.25,steering_primary,3,0.0003394469495943564,0.0007818741563786015,3.5890215106398924e-05,0.00041061886975376393,0.003646130750371415,0.0899057341488841,0.011692795604676514,0.0005537361055491883,0.0006553608153676421,0.00040007033364116606
stage13_steering,dev,decoder/mean_diff/pooled_non_african@+0.50,steering_primary,3,0.000339448528218695,0.0009523874471879294,-0.00023556673609094632,0.00041048132376973284,0.0036718521417735774,0.0788282871430206,0.01170189761749973,0.0005537330308116365,0.0007514114520569074,0.000399866022507845
stage13_steering,dev,decoder/mean_diff/pooled_non_african@+1.00,steering_primary,3,-0.0030111751756790126,0.002869672853223595,0.0009177380868579266,-0.0016247294291823504,-0.056542412778292854,0.10792138722484991,-0.048864425717851566,0.0026961614729114243,0.0013167781618096171,0.001496092244758422
stage13_steering,dev,decoder/mean_diff/pooled_non_african@-0.50,steering_primary,3,0.00013216372028218706,-0.000498963897119341,-0.00010156924988784486,0.00019972560818130595,0.031284626384316644,-0.029456302031936343,0.02717562642563572,0.00021452750967312836,0.0006257211773668946,0.00017332164347617435
stage13_steering,dev,decoder/mean_diff/pooled_non_african@-1.00,steering_primary,3,-0.0048362689840388004,0.0006421588134430737,-0.00013684793972777717,-0.003696124044341029,-0.09663583855254204,0.00571660732913606,-0.0522150444407287,0.008023609352733102,0.0020301809406914413,0.006682608933100526
stage13_steering,dev,decoder/probe/per_language@+0.25,steering_primary,3,0.000321740094091711,0.00024579017832647453,6.728160322840151e-05,0.00036187767436282695,0.0036157234356961887,0.07784820597236113,0.003353270403130567,0.0005678822941209665,0.00011102281161799729,0.00032715564225476243
stage13_steering,dev,decoder/probe/per_language@+0.50,steering_primary,3,0.0003225392844973546,0.00043639560356653075,7.60054900603226e-05,0.000362398285448662,0.004684769811912015,0.07100719161210584,0.0034284985634907977,0.0005672170680011627,0.0004001327406519765,0.0003274602253093765
stage13_steering,dev,decoder/probe/per_language@+1.00,steering_primary,3,0.00032217095786596183,0.0008516187722908106,0.0007266139792522189,-8.995193588605838e-05,-0.00047548918901428133,0.06731158871931776,-0.0020057634583431952,0.0005669063354707237,0.001145415644378586,0.0006347674872867122
stage13_steering,dev,decoder/probe/per_language@-0.50,steering_primary,3,0.0001454208745326277,0.00029658828943758525,7.70904312733877e-05,0.00013329557831513075,0.030340453436106817,-0.014625419328007837,0.008294606293285448,0.00020492338316283472,0.0017629462945355856,0.00039716890653274144
stage13_steering,dev,decoder/probe/per_language@-1.00,steering_primary,3,-0.0016031566488183423,4.506026200274323e-05,-0.0002824203482281522,-0.0011216201802430944,-0.00944053464736573,-0.016709573016693728,-0.009080160792987305,0.0028411221188391076,0.0004516041749867412,0.0027762309569264233
stage13_steering,dev,decoder/probe/pooled_african@+0.25,steering_primary,3,0.0003217523559259261,0.00019931277229080942,-8.716499212687056e-05,0.0003107777375607169,-0.006102731555429899,0.06896430191053483,0.002519676284525869,0.000567931862918322,9.95132582167178e-05,0.000277895285076043
stage13_steering,dev,decoder/probe/pooled_african@+0.50,steering_primary,3,0.00033947741788359787,0.0010911528641975308,0.00012990032003851117,0.0004104443221911432,0.0036346820468535815,0.07884505868746962,0.011676344704670471,0.0005538019132880623,0.0008660675543576509,0.0003998643890905793
stage13_steering,dev,decoder/probe/pooled_african@+1.00,steering_primary,3,0.0021013837177425044,0.0017990746063100136,0.0008633634346814663,0.0014144246948102816,0.014241903134417677,0.06709230506994558,0.014813209517954557,0.0036034329561781377,0.0007739291429524638,0.0021047916840870066
stage13_steering,dev,decoder/probe/pooled_african@-0.50,steering_primary,3,6.00138573192236e-06,-0.0001230412702331963,0.0003107575358532473,9.983640029587523e-05,0.015743026933583985,0.02537335888267324,0.06427322743073347,1.0608067514945651e-05,0.00044313450561672403,0.00017287131086981476
stage13_steering,dev,decoder/probe/pooled_african@-1.00,steering_primary,3,-0.0003973574683774252,-0.00046247875171467743,0.0003965082681515432,-8.928305919066947e-05,0.031091191933028447,-0.012552193128261913,0.033693332961523416,0.0007108574048919215,0.00040630609209467937,0.0009280659269278429
stage13_steering,dev,decoder/probe/pooled_all_balanced@+0.25,steering_primary,3,-0.0013885981100352732,0.0006388023868312742,-6.279021899725598e-06,-0.000819179767928179,-0.03717762320990444,0.07689992562784821,-0.025485147482729745,0.0023945280360644573,0.0006063709927961513,0.0018498038172872768
stage13_steering,dev,decoder/probe/pooled_all_balanced@+0.50,steering_primary,3,0.0003723604652910052,0.0006378598696844986,-0.00034734860119270427,0.00037715910544700216,-0.014021164901079934,0.0496369883554821,0.0035030222677577875,0.0006556048589707124,0.0009814763482649165,0.0003451070748115201
stage13_steering,dev,decoder/probe/pooled_all_balanced@+1.00,steering_primary,3,0.00036628044703703724,0.0009580016666666664,-0.00033472752649818207,0.0007479106213992387,-0.013518128320793665,0.06471704527975079,0.05229124774052138,0.0006600492916907925,0.000990234356987206,0.00023308741010763816
stage13_steering,dev,decoder/probe/pooled_all_balanced@-0.50,steering_primary,3,0.0017340926199118168,0.00010137569684499144,0.0006463338132698679,0.0013295876405084483,0.07449038888406853,0.004287244734016815,0.08052024860486225,0.002942185575080673,0.00020396993145221145,0.001809338223569459
stage13_steering,dev,decoder/probe/pooled_all_balanced@-1.00,steering_primary,3,0.000411328992028219,0.00039028103840877754,0.0009227350514974744,0.0007032538240778698,0.031656127545002355,0.049707421711789025,0.041408239190979385,0.004559322369611984,0.00022526836771059639,0.0028974863912591665
stage13_steering,dev,decoder/probe/pooled_non_african@+0.25,steering_primary,3,-0.0013885959458906523,0.0005657454183813445,-0.00014298310521433462,-0.0008192708750592711,-0.029893327696985206,0.06175441213637447,-0.025557557012240533,0.0023945300189854545,0.0006444632576298629,0.0018497151765816048
stage13_steering,dev,decoder/probe/pooled_non_african@+0.50,steering_primary,3,-0.0013886723673368604,0.0006465221399176956,-0.0001454285113627096,-0.0008192485764518953,-0.029854429681513955,0.06887670904793193,-0.025525225953155272,0.0023946800428535603,0.0006723222295959427,0.0018496866939086134
stage13_steering,dev,decoder/probe/pooled_non_african@+1.00,steering_primary,3,0.00036618124679012326,0.0010398568504801093,-0.0003448312123576234,0.0007479166345209419,-0.013347445277964255,0.06802233751452895,0.05229157523618139,0.0006598749367569107,0.0011207074338707085,0.0002330877597543591
