stage,split,intervention,family,seed,language,delta_sta,delta_sta_ci_lo,delta_sta_ci_hi,delta_sim,delta_sim_ci_lo,delta_sim_ci_hi,delta_j,effect_size_sta,effect_size_sim
stage13_steering,dev,decoder/sae/sae_features@-1.00,steering_sae_control,42,am,0.07026077402592593,-7.943244824074147e-05,0.17684785200787037,-0.021887101481481482,-0.05180763296296296,0.0,0.016368924147876027,0.277218499540899,-0.30955563740302466
stage13_steering,dev,encoder/mean_diff/per_language@+0.50,steering_primary,2024,en,0.11217068290851853,-0.03580524294234257,0.2624457164706111,-0.10153142333333331,-0.1466483387777778,-0.052783523972222225,-0.031931325074036725,0.26522955195916653,-0.7908386697412467
stage13_steering,dev,encoder/mean_diff/per_language@+1.00,steering_primary,42,en,0.4806056384355555,0.2955552072894908,0.6655983910803981,-0.8392868279851853,-0.8796016110411111,-0.7919710977759259,-0.36712535480330066,0.9449868942004647,-7.063522656747824
stage13_steering,dev,encoder/mean_diff/per_language@+1.00,steering_primary,1337,am,0.05433257699777777,-0.0768146035025,0.19317914598125918,-0.03624855592592593,-0.06924997577777778,-0.005681550398148148,-5.9250935599832576e-05,0.15868193085527116,-0.40130511316450673
stage13_steering,dev,encoder/mean_diff/per_language@+1.00,steering_primary,1337,en,0.4062531609692592,0.22128472717509254,0.5922976588489715,-0.8317700475444445,-0.8624256831826853,-0.8023947288839816,-0.4436818780980264,0.8124136616940268,-9.848767166398645
stage13_steering,dev,encoder/mean_diff/per_language@+1.00,steering_primary,1337,hi,0.03999861171740739,-0.07345580197337037,0.1627497017466107,-0.021291741851851852,-0.055552392425925926,0.006326400277777764,-0.00015280518065161666,0.12014553701151569,-0.25391646427886766
stage13_steering,dev,encoder/mean_diff/per_language@+1.00,steering_primary,2024,en,0.3842090394822222,0.1928479234242685,0.5701117307981203,-0.7919485525925926,-0.8261850268537037,-0.7614513720907408,-0.399129327031308,0.7026888006128396,-8.74032634386379
stage13_steering,dev,encoder/mean_diff/per_language@-1.00,steering_primary,42,es,0.10761637699925924,-0.039394675757944454,0.2579569963453889,-0.03587464407407409,-0.0798240525,0.006615971851851817,0.04384769685073651,0.2583098434477502,-0.29753744308004676
stage13_steering,dev,encoder/mean_diff/per_language@-1.00,steering_primary,42,hi,0.5104654112751853,0.250002356047426,0.761332144003463,-0.6762567821851853,-0.7487487573898148,-0.604257138389815,-0.09050456682189224,0.7404399787465916,-3.3744028613441523
stage13_steering,dev,encoder/mean_diff/per_language@-1.00,steering_primary,42,uk,0.6188041208022221,0.43718827871756477,0.8070334962703425,-0.7682278664814817,-0.8189947971240742,-0.7177625570814815,-0.29641488521412745,1.2788121107830392,-5.901922800525208
stage13_steering,dev,encoder/mean_diff/per_language@-1.00,steering_primary,1337,es,0.2317884843174074,0.05112962053257409,0.41346080904065735,-0.08894805370370372,-0.16920900147222223,-0.02165469402777781,0.07178141578151825,0.4661359956389698,-0.4491277439835139
stage13_steering,dev,encoder/mean_diff/per_language@-1.00,steering_primary,1337,hi,0.7297918693803704,0.5124824275687871,0.9070545524868056,-0.6388498312037038,-0.7053172209939814,-0.5678874290388889,-0.09867928941172399,1.4040181269750445,-3.451662499178816
stage13_steering,dev,encoder/mean_diff/per_language@-1.00,steering_primary,1337,uk,0.6202377516355555,0.40638122692497225,0.8132672179358149,-0.8778496734925925,-0.9116597486533333,-0.8407246693481483,-0.25782804965688244,1.1190864725522944,-8.92628690706475
stage13_steering,dev,encoder/mean_diff/per_language@-1.00,steering_primary,2024,es,0.06858756679222221,-0.07320753852977778,0.20556436039805542,-0.03226205592592593,-0.08537383948148143,0.016196681314814807,0.0044245026067971805,0.18512046226301185,-0.24428858278573026
stage13_steering,dev,encoder/mean_diff/per_language@-1.00,steering_primary,2024,hi,0.10990350196518521,-0.10349879472176847,0.3225617124607222,-0.19332497259259263,-0.2742600519722222,-0.10741098625000003,-0.00699880293293879,0.19369008527797743,-0.8674472654534633
stage13_steering,dev,encoder/mean_diff/per_language@-1.00,steering_primary,2024,uk,0.6076569075292592,0.42366605677677777,0.7781088569105279,-0.8127142681466667,-0.8600477398938704,-0.7610443662337592,-0.27443270233586375,1.2528519507004303,-6.17293010229822
stage13_steering,dev,encoder/mean_diff/pooled_african@-1.00,steering_primary,1337,am,0.03167603032962963,-0.07829303582879628,0.1524769939387963,-0.027308737777777786,-0.06313142737037035,0.002483791277777779,0.020288553455743593,0.10284989281341143,-0.29020089719885284
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+0.50,steering_primary,1337,am,0.03138905375925926,-0.000504449257314816,0.08405205414907409,-0.020717108888888888,-0.057440522490740734,0.0062697380925926,0.027171547074309937,0.22778152160376708,-0.223319709573647
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,42,am,0.08241888105925925,-0.10695991176486114,0.26476604576430557,-0.3153837318518519,-0.4001252953611111,-0.23886353734259264,-0.104972778336772,0.1553738562838534,-1.499821512743242
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,42,en,0.1848994480662963,0.03711503562146297,0.33286215051662976,-0.24117960901481486,-0.33698365145851855,-0.1561698266537037,-0.08413018956603711,0.46798320637169244,-0.9474474910434261
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,42,es,0.34463245590444447,0.14899872856931484,0.5432349152166943,-0.30996677440740744,-0.41780719781111114,-0.20806138388888887,0.03494802653992808,0.6352138643175607,-1.1632632109612353
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,42,hi,0.050915156365555575,-0.13327844240429626,0.25875146384614817,-0.30686575074074074,-0.3889420631666667,-0.23075694687962967,-0.04174221700731225,0.09802545852429007,-1.4519508607893066
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,42,uk,0.17687648826296296,-0.04921575468850926,0.4136073866389349,-0.3099580996296296,-0.4045786501296296,-0.2236671733425926,-0.1345683344949848,0.28447880324548286,-1.2809923160040868
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,1337,am,0.1279392598348148,-0.025743692302740734,0.2839271242415001,-0.2216127270370371,-0.29174998805555563,-0.1520115216481482,-0.06940300936242182,0.3073369892416908,-1.1989795807033412
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,1337,en,0.11104209415666665,0.00024322252062037252,0.22368356134766673,-0.253966470937037,-0.3301735411030555,-0.18714487594444446,-0.15624745931002343,0.3471638373517143,-1.2627198424743196
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,1337,es,0.29314546758037036,0.03784527761981481,0.5153924484939907,-0.26669876211111115,-0.3750180996444445,-0.17240903156481482,-0.044590858365218415,0.4859431207895826,-0.9982157392422023
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,1337,uk,0.24983435845333335,-0.000448247447111008,0.471337269381574,-0.33729624091851856,-0.4255466790451853,-0.2509810627055556,-0.10579973361302003,0.3799322784019794,-1.3814038941899898
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,2024,am,0.4755421561033334,0.25806918997504635,0.6630703041423609,-0.7298317766296297,-0.8024525332592592,-0.656871145025926,-0.20425878879541684,0.864239992023317,-3.5800945648627156
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,2024,ar,0.3226159167274074,0.11542451074075942,0.538819418817648,-0.7465506124444444,-0.8326118332296295,-0.6524325088592592,-0.3335921411027093,0.5419122563039471,-2.954194614338178
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,2024,de,0.3019884138496296,0.11918386157440751,0.5063344399044074,-0.5857196562407407,-0.6597848503185185,-0.5096420970800926,-0.3380907375835445,0.5768955040925193,-2.859647453647091
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,2024,en,0.40665632224703707,0.22165897791375003,0.5917153964872871,-0.6841496141037037,-0.7666909002366666,-0.6034064130212963,-0.3488886063981661,0.8126832149046892,-3.0642974998040713
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,2024,es,0.4505969769222222,0.23588200872575926,0.6569131139493332,-0.6979655755185185,-0.7759259443398149,-0.6194531094120371,-0.23701144586000503,0.796110651454357,-3.4601224683388017
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,2024,hi,0.7532311274703704,0.5506486408535833,0.9221240620310648,-0.7037172810925925,-0.7666483865467592,-0.6318867033939816,-0.1129066712813326,1.5026542987616456,-3.853984021845789
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@+1.00,steering_primary,2024,uk,0.5558202307966668,0.37225292133160187,0.7397376114566759,-0.7083735504740741,-0.7761182416651851,-0.6412871633055556,-0.24472208868331247,1.1064500798621748,-3.74641876204795
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@-0.50,steering_primary,42,am,0.036056147212962956,-1.4085534907407691e-05,0.10779561630634257,-0.026796532592592594,-0.052883321055555516,-0.007152237787037037,0.009068643873936882,0.19430971667219235,-0.41780334144498454
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@-1.00,steering_primary,42,am,0.09220337561666668,0.007244603142592605,0.20092027058416667,-0.029635717777777782,-0.06447108767592594,0.005137850731481462,0.034964011487611815,0.3491659447726077,-0.3347121377294205
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@-1.00,steering_primary,42,es,0.14335360998444444,0.03547472394515741,0.2824112732164259,-0.0233282551851852,-0.04967073725925927,0.0032062919907407113,0.09591610048762717,0.42047188259435775,-0.34711074101253475
stage13_steering,dev,encoder/mean_diff/pooled_all_balanced@-1.00,steering_primary,2024,am,0.05024916198925925,-0.07640744569537959,0.17380470133311102,-0.04145557777777777,-0.08909701842592593,0.003478797481481477,-0.015373609565319439,0.15023166134658966,-0.3461190306583163
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+0.50,steering_primary,1337,am,0.03372586378518519,-0.07677066362638887,0.14397874095555555,-0.025365481481481492,-0.05546302087962963,-0.0012380450000000053,0.013235976645420897,0.10306677122544922,-0.34430520727423963
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,42,am,0.37778426180444447,0.17562278215450003,0.586692019177963,-0.6189132557777778,-0.6828158762888887,-0.5561024548055556,-0.1935034696296119,0.6986961465069338,-3.439569953588979
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,42,ar,0.23916247107444447,0.05057909672617596,0.4454127353701481,-0.4887647014814815,-0.5763006366203703,-0.38932979030555565,-0.2432774093100853,0.44982946464307044,-1.865711426883818
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,42,de,0.3534804002862963,0.13558630576216674,0.5676466286649073,-0.4709000347037037,-0.5472486392861111,-0.3937191276175926,-0.26246597924099263,0.6217589371787237,-2.273316382163346
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,42,en,0.33281061647814814,0.14797908872035181,0.5178495406532315,-0.48005897392592595,-0.5626224547962964,-0.3861953058259259,-0.22590943972089306,0.6935092029847227,-1.9668106039541766
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,42,es,0.5859088210155554,0.3662144337922963,0.7730747440787222,-0.5507404427037038,-0.645063216237037,-0.4479869509601853,-0.0644568410619322,1.0386211204523168,-2.1187289295696266
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,42,hi,0.4871697975885186,0.22418932230180555,0.7346521597172869,-0.5741570443333333,-0.6540773174740739,-0.49382561412592596,-0.04268822610694642,0.7071281828970177,-2.5093384993290564
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,42,uk,0.44432920929111114,0.27647209109225923,0.6206693316752128,-0.5823801832888889,-0.6582811104025926,-0.5038875718888889,-0.21817646065844087,0.9116887373446472,-2.8364432427891733
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,1337,am,0.5136024956570371,0.33947628166311106,0.6951644000024352,-0.7103003685925926,-0.7821862394851852,-0.6305755484287038,-0.18396350004401063,1.0516077415793281,-3.19984551423957
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,1337,ar,0.3392100632296296,0.11093849785703713,0.535296947192037,-0.647459165137037,-0.7329322055296298,-0.5576019564555557,-0.26949921915965575,0.5789270043217274,-2.707924085749159
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,1337,de,0.22363322969000002,-0.03179825533901853,0.47894928675413895,-0.6125196005925925,-0.6931040306370371,-0.5371058060870371,-0.3788745787043722,0.3239177158041664,-2.9476109153776955
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,1337,en,0.2580174944003704,0.07315417221260186,0.44298352199287966,-0.5837802654777777,-0.6699018313460187,-0.5025567186825,-0.3584291030630214,0.4928259642605594,-2.757918196350529
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,1337,es,0.5788500375062963,0.40275104733414824,0.7563287957186852,-0.6547496381851853,-0.7409525102074075,-0.5704695222101852,-0.13788661148903536,1.1735395030696354,-2.7480752701880857
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,1337,hi,0.6260827341177778,0.36642862209517596,0.8479212376145371,-0.6739144657407408,-0.7443975070944444,-0.5947785124833332,-0.10961549634316696,0.9225441924544795,-3.3230993968676246
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,1337,uk,0.5824022658155555,0.3977508646206019,0.7529765606028703,-0.7109528962962963,-0.7816017541333333,-0.6406297823194445,-0.22163829946174005,1.1814972776605424,-3.7453250135807936
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,2024,am,0.5043533746218519,0.32797581133137965,0.683059026132611,-0.8857946475803705,-0.9225402434825278,-0.850094267769287,-0.2207422175549293,1.017865080509466,-8.626701572965738
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,2024,ar,0.4685410122977778,0.267823336718426,0.6750439037189445,-0.8057309791222222,-0.8612251167272224,-0.752136744237037,-0.34158967077458285,0.837019994995499,-5.148995027243324
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,2024,de,0.35167484086888884,0.1400201473466667,0.5622667683171482,-0.7710355207037038,-0.8371532195527778,-0.7042887833694447,-0.3994116870417297,0.6559781623452708,-4.347195591324546
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,2024,en,0.33292168813592604,0.18482160176823145,0.5177324181595093,-0.7305224019951851,-0.7823772734398705,-0.6767265687971666,-0.3785785488142968,0.6940869278599303,-4.7284062627751755
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,2024,es,0.5517194080555555,0.3664327797071298,0.7359565413658148,-0.7898943034814815,-0.8345109671712962,-0.7424647225185184,-0.26500562805758066,1.0989178892425573,-6.40521673757387
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,2024,hi,0.7560200805777776,0.5577593100452501,0.9213544843208611,-0.7526299424444444,-0.8039463469537036,-0.684615519711111,-0.12987423787409574,1.5211948726876172,-4.747170331400793
stage13_steering,dev,encoder/mean_diff/pooled_non_african@+1.00,steering_primary,2024,uk,0.6282757396359259,0.4432239507159075,0.777005204715676,-0.799151871925926,-0.8622654258722224,-0.738320576225926,-0.2715659914155,1.2856236639023693,-4.716374428250127
stage13_steering,dev,encoder/mean_diff/pooled_non_african@-0.50,steering_primary,42,am,0.03710010361666666,-0.005114161857314816,0.11422637901675925,-0.027794921481481487,-0.05264940930555559,-0.007652159629629628,0.008580494695625704,0.19859259950386637,-0.4404209158002499
stage13_steering,dev,encoder/mean_diff/pooled_non_african@-1.00,steering_primary,42,am,0.09248354185000002,0.007935368195462967,0.20082171381898148,-0.05156706185185186,-0.08760124934259259,-0.014530159129629629,0.02774925993190117,0.35035792082862427,-0.5103009155759871
stage13_steering,dev,encoder/mean_diff/pooled_non_african@-1.00,steering_primary,42,es,0.14523305547333332,0.035848728011981475,0.28860754581946296,-0.02873049629629632,-0.050759882111111126,-0.010374771268518525,0.10126761107870072,0.4188244646967776,-0.5210001542308076
stage13_steering,dev,encoder/mean_diff/pooled_non_african@-1.00,steering_primary,1337,am,0.11115227612185186,0.004654773050620376,0.24802422588757408,-0.0230861725925926,-0.06435572087037036,0.016155643490740744,0.03035281995810793,0.36275832308518324,-0.20477001601506076
stage13_steering,dev,encoder/mean_diff/pooled_non_african@-1.00,steering_primary,2024,am,0.04963819654925925,-0.10160785477183329,0.21778644506015732,-0.05522327703703703,-0.09978002446296294,-0.008939982148148165,-0.027680567176843796,0.11696811877592432,-0.44085475566780086
stage13_steering,dev,encoder/mean_diff/pooled_non_african@-1.00,steering_primary,2024,hi,0.02002059051814815,-0.12098485182172215,0.16551106120938888,-0.022079734444444443,-0.05758863562037038,0.011099322574074063,-0.02247060096470638,0.050235173650920104,-0.2378309211418618
stage13_steering,dev,encoder/probe/per_language@+1.00,steering_primary,2024,hi,0.07501055897370369,-2.0190492222222232e-05,0.18432957786894444,-0.022547101481481483,-0.051655898814814805,-0.0004483547685185207,0.034486477821345236,0.2880505352505467,-0.3032734918544854
stage13_steering,dev,encoder/probe/pooled_all_balanced@+0.50,steering_primary,2024,hi,0.03958968908444445,-4.0273471990740754e-05,0.1161482411679537,-0.023509927037037043,-0.051947195611111094,-0.0023101555092592653,0.00789340445969401,0.2062372204227423,-0.3183052965205766
stage13_steering,dev,encoder/probe/pooled_all_balanced@+1.00,steering_primary,2024,hi,0.039589699455185194,-4.027348185185186e-05,0.11350742957348148,-0.023509947777777786,-0.0542220845462963,-0.0014112162685185256,0.007893417385320109,0.20623727033809827,-0.31830561387810186
stage13_steering,dev,encoder/probe/pooled_non_african@+0.50,steering_primary,2024,hi,0.03958969943592593,-2.0899533620369935e-05,0.11616844218592591,-0.023509935555555556,-0.052806466518518516,-0.0014111888888888899,0.007893404414955138,0.2062372702333383,-0.318305479573127
stage13_steering,dev,encoder/probe/pooled_non_african@+1.00,steering_primary,2024,hi,0.03958969943592593,-4.027350111111112e-05,0.11616833467740742,-0.023509935555555556,-0.05102414279629628,-0.002287717500000019,0.007893404414955138,0.2062372702333383,-0.318305479573127
stage13_steering,test,encoder/mean_diff/per_language@+0.50,steering_primary,42,en,0.1909453789103846,0.03837403990384616,0.34507583026792316,-0.056700029615384624,-0.10220009317307692,-0.016923626451923086,0.07652415799281755,0.4766511959189565,-0.4658130695954132
stage13_steering,test,encoder/mean_diff/per_language@+0.50,steering_primary,1337,en,0.12468039133230767,-0.01921770955957693,0.3062661885946635,-0.03187684384615384,-0.06463943672115385,0.007225742846153826,0.04053205694455397,0.30663007572013956,-0.34483134937891563
stage13_steering,test,encoder/mean_diff/per_language@+0.50,steering_primary,1337,hi,0.0382432898326923,-0.004260100566913465,0.11683918989193269,-0.03337488846153846,-0.0826890588076923,0.007198909586538457,0.010732547233410829,0.19515972785190994,-0.29815504092866363
stage13_steering,test,encoder/mean_diff/per_language@+0.50,steering_primary,2024,en,0.15369761908461535,-0.03840106400547117,0.3458488433360769,-0.054345817692307695,-0.10779116396153843,-0.014078318163461546,0.01256725795188864,0.2836664661197656,-0.41557713609100855
stage13_steering,test,encoder/mean_diff/pooled_african@+1.00,steering_primary,1337,hi,0.03626081399038461,-0.0065123723841634664,0.11506672538542308,-0.027142566153846154,-0.07042884648076918,0.008301485403846155,0.004377351639512582,0.18486720273570226,-0.25229812865452034
stage13_steering,test,encoder/mean_diff/pooled_non_african@-0.50,steering_primary,1337,hi,0.03826224070192307,-0.004124061198557696,0.11699004132459616,-0.030499386538461546,-0.07499706259615384,0.006917879528846141,0.010752666572660937,0.19526017160062223,-0.26986024895331995
stage13_steering,test,encoder/mean_diff/pooled_non_african@-0.50,steering_primary,2024,es,0.01643665805038462,-0.09826162506444228,0.13140332647725,-0.02120410038461538,-0.056659781403846136,0.003999272634615376,-0.005264863770405547,0.055856751958869966,-0.25597484676794563
stage13_steering,test,encoder/mean_diff/pooled_non_african@-1.00,steering_primary,42,en,0.03902048592884615,-0.11447014385017308,0.19237879348991346,-0.025313074230769242,-0.06595026511538461,0.010274101548076925,-0.005346710466393623,0.08794503782606179,-0.26556761256674905
stage13_steering,test,encoder/mean_diff/pooled_non_african@-1.00,steering_primary,1337,am,0.15120626623884614,0.038742340991125,0.30132406029644226,-0.0332486203846154,-0.07807627188461541,0.008730160394230753,0.05628317440765889,0.42753211136702163,-0.28165241120255174
stage13_steering,test,encoder/mean_diff/pooled_non_african@-1.00,steering_primary,1337,hi,0.03896710813884615,0.00020115586001923257,0.11535972461277884,-0.047356393461538464,-0.09000297021153846,-0.005457434567307702,0.016042732192625284,0.2007990436757703,-0.42328539224827927
stage13_steering,test,encoder/mean_diff/pooled_non_african@-1.00,steering_primary,2024,am,0.10487441409076924,-0.0002253925251922208,0.23389638549730773,-0.038816402307692316,-0.08756374532692307,-0.001287723221153856,0.04169533428635091,0.34209147344639046,-0.35598023475648916
stage13_steering,test,encoder/mean_diff/pooled_non_african@-1.00,steering_primary,2024,es,0.01722038924576924,-0.08559914143001922,0.12417511220607694,-0.020058106153846147,-0.05267637513461537,0.006840824490384612,-0.013452490336164366,0.058432524313965784,-0.25715573519541923
stage13_steering,test,encoder/probe/pooled_all_balanced@+1.00,steering_primary,42,es,0.02717249885769231,-0.0813523159259903,0.1438903579340384,-0.024538968076923073,-0.05190682638461535,-0.00013754923076923455,-0.004359894890079938,0.09107142306114625,-0.35921949415030585
stage14_transfer,dev,encoder/mean_diff/YO_XH@-1.00,transfer_primary,1337,am,0.03167602927592592,-0.07401596103712961,0.14165732621282406,-0.027308730000000007,-0.07037684406481481,9.071436111111257e-05,0.020288545808091203,0.10284988934533251,-0.2902008627971634
stage14_transfer,dev,encoder/mean_diff/within_language@+0.50,transfer_primary,2024,en,0.11217071178555556,-0.035809304101037026,0.2613329009367593,-0.10153142074074074,-0.1461202278703704,-0.05766093385185185,-0.03193130828649974,0.2652296240303966,-0.7908388636888378
stage14_transfer,dev,encoder/mean_diff/within_language@+1.00,transfer_primary,42,en,0.4806056383540741,0.2956341590001481,0.6655596034892962,-0.8392868502074075,-0.8803025817783333,-0.792219445601852,-0.36712536763926124,0.944986894200436,-7.06352154047681
stage14_transfer,dev,encoder/mean_diff/within_language@+1.00,transfer_primary,1337,am,0.05433257699777777,-0.07435450171644445,0.19496569993138887,-0.03624855592592593,-0.07016765305555553,-0.008895840564814817,-5.9250935599832576e-05,0.15868193085527116,-0.40130511316450673
stage14_transfer,dev,encoder/mean_diff/within_language@+1.00,transfer_primary,1337,en,0.4062531609692592,0.2213953162742778,0.5911642831845834,-0.8317700642111112,-0.8598463887321296,-0.7975584470014815,-0.4436818833092059,0.8124136616940268,-9.848765722356072
stage14_transfer,dev,encoder/mean_diff/within_language@+1.00,transfer_primary,1337,hi,0.03999861171740739,-0.07292498563471297,0.15496440653147223,-0.021291741851851852,-0.05480506649074073,0.008250065907407391,-0.00015280518065161666,0.12014553701151569,-0.25391646427886766
stage14_transfer,dev,encoder/mean_diff/within_language@+1.00,transfer_primary,2024,en,0.3842090432159259,0.17841322883182406,0.5839879328944444,-0.7919485692592593,-0.8288936534740738,-0.7577520767805553,-0.3991293288999754,0.7026888108557279,-8.740325505368611
stage14_transfer,dev,encoder/mean_diff/within_language@-1.00,transfer_primary,42,es,0.10761635992555554,-0.039442791445666675,0.2553706452984074,-0.03587465222222224,-0.08337752422222224,0.0038239898518518346,0.04384769317613652,0.2583097996177442,-0.29753753138458905
stage14_transfer,dev,encoder/mean_diff/within_language@-1.00,transfer_primary,42,hi,0.5104654107048149,0.2521212405534075,0.7332193655810928,-0.6762567650740741,-0.7465463264157406,-0.6070485048472223,-0.09050456462823152,0.7404399774498498,-3.37440244636031
stage14_transfer,dev,encoder/mean_diff/within_language@-1.00,transfer_primary,42,uk,0.6188041208022221,0.4430143458571297,0.7948247308881481,-0.7682279052592593,-0.8164920049851853,-0.7191570391944444,-0.2964148852853529,1.2788121107830392,-5.901923167883653
stage14_transfer,dev,encoder/mean_diff/within_language@-1.00,transfer_primary,1337,es,0.2317884843174074,0.06412515622981481,0.4166061826881203,-0.08894805370370372,-0.16364776281481475,-0.022334673851851884,0.07178141578151825,0.4661359956389698,-0.4491277439835139
stage14_transfer,dev,encoder/mean_diff/within_language@-1.00,transfer_primary,1337,hi,0.7297918693803704,0.5336456981514264,0.9106549054227407,-0.6388498312037038,-0.7006219836236109,-0.5588456538694445,-0.09867928941172399,1.4040181269750445,-3.451662499178816
stage14_transfer,dev,encoder/mean_diff/within_language@-1.00,transfer_primary,1337,uk,0.6202377516355555,0.4016550388512038,0.8063943357856573,-0.8778496734925925,-0.9146331870811112,-0.8434818762599074,-0.25782804965688244,1.1190864725522944,-8.92628690706475
stage14_transfer,dev,encoder/mean_diff/within_language@-1.00,transfer_primary,2024,es,0.06858759628592592,-0.042780289720703725,0.2105833401653333,-0.03226204555555557,-0.08629487957407408,0.012193176972222202,0.00442457358481398,0.185120647096052,-0.24428856804876603
stage14_transfer,dev,encoder/mean_diff/within_language@-1.00,transfer_primary,2024,hi,0.10990345832222224,-0.10275725525457403,0.326146580783463,-0.19332493740740744,-0.27974287086111105,-0.11312896128703705,-0.006998827529604563,0.19368995826068194,-0.8674471787550022
stage14_transfer,dev,encoder/mean_diff/within_language@-1.00,transfer_primary,2024,uk,0.6076569774137036,0.42490660380572226,0.7742908956908519,-0.8127142036166667,-0.8598678457453705,-0.7616514588503241,-0.2744326991550317,1.252852120826911,-6.1729295791937995
stage14_transfer,dev,encoder/probe/within_language@+1.00,transfer_primary,2024,hi,0.07501057451,-2.0082996296296302e-05,0.18437740552873147,-0.02254710444444444,-0.054675370018518514,-0.0004467620925925947,0.03448648773947941,0.28805059512249,-0.30327353551485686
stage14_transfer,dev,encoder/random/YO_XH@+0.50,transfer_random_control,2024,am,0.10758606981259261,0.0061738612493148085,0.2302346552387037,-0.06512080296296296,-0.11696154607407405,-0.014401415250000008,0.018226660003116815,0.3468086137962332,-0.4745305025682831
stage14_transfer,dev,encoder/random/YO_XH@+1.00,transfer_random_control,1337,am,0.042570911357037035,0.0003063803674999973,0.1265783603488889,-0.02002822962962963,-0.05890768423148148,0.014243097444444432,0.011713289681697499,0.22369679577032953,-0.1922354219494188
stage14_transfer,dev,encoder/random/YO_XH@+1.00,transfer_random_control,2024,am,0.24087351042,0.08582657045499999,0.4016666775287037,-0.24654968666666668,-0.32133756439814815,-0.17525943112037037,-0.05368420854676165,0.5349223189556346,-1.307269369996758
stage14_transfer,dev,encoder/random/YO_XH@+1.00,transfer_random_control,2024,de,0.11504918059148148,-0.025537043351296296,0.26501469782856474,-0.1262877914814815,-0.18909812630555559,-0.06882471260185187,-0.07778453043200831,0.3000330093530747,-0.7741335906068504
stage14_transfer,dev,encoder/random/YO_XH@+1.00,transfer_random_control,2024,en,0.10403268805629631,-0.036990383224712965,0.2520270034443148,-0.1360886959259259,-0.20748519542592594,-0.07065591962037036,-0.05284760918661519,0.2541994170771666,-0.7108503625603343
stage14_transfer,dev,encoder/random/YO_XH@+1.00,transfer_random_control,2024,hi,0.10979290209259261,-0.056180913504194435,0.2750970956007407,-0.13110887296296295,-0.1815619547222222,-0.08543195315740743,0.012139045243641185,0.22707537817162537,-1.0338619341783957
stage14_transfer,dev,encoder/random/YO_XH@+1.00,transfer_random_control,2024,uk,0.1467512807811111,-0.07652670057490742,0.3683810534541944,-0.1163579451851852,-0.19155749534259264,-0.05495796593518521,-0.007043068770112508,0.24443478427910342,-0.6605251268506436
