stage,split,intervention,family,seed,scope,n_pairs,n_languages,sta,delta_sta,delta_sta_ci_lo,delta_sta_ci_hi,effect_size_sta,sta_languages_included,sim,delta_sim,delta_sim_ci_lo,delta_sim_ci_hi,effect_size_sim,sim_languages_included,fl,delta_fl,delta_fl_ci_lo,delta_fl_ci_hi,effect_size_fl,fl_languages_included,j,delta_j,delta_j_ci_lo,delta_j_ci_hi,effect_size_j,j_languages_included
stage13_steering,dev,decoder/probe/pooled_all_balanced@+0.25,steering_primary,2024,macro_over_languages,243,9,0.4321980530417461,-1.2297328095238064e-05,-3.700442188492128e-05,8.201414947062411e-08,-0.07257803738151479,7.0,0.8239035560864199,0.00011766816872427705,-6.667489718284766e-09,0.00035300737417695414,0.06415098728396756,9,0.5719860509260184,-0.000172068392095168,-0.000516205176285504,0.0,-0.06415002990995843,9,0.2998545133141105,-9.500995503109812e-06,-2.861455950216178e-05,7.642659484714536e-08,-0.07254040233358,7.0
stage13_steering,dev,decoder/probe/pooled_all_balanced@+0.50,steering_primary,42,macro_over_languages,243,9,0.4053509313294709,0.0011293542601587309,-0.01246069116243386,0.015848705063968255,0.012192376224363047,7.0,0.8400345545967078,0.001769933683127572,-0.0005702311594650195,0.004611778876028805,0.08197348037866295,9,0.5753181284657415,-0.00029317602540729966,-0.0012879105027880308,0.0006542438445240815,-0.037385124291801006,9,0.2832089040963534,0.0006539661665272194,-0.008347940239852178,0.010462743844627732,0.010440074563734558,7.0
stage13_steering,dev,decoder/probe/pooled_all_balanced@+0.50,steering_primary,1337,macro_over_languages,243,9,0.4151366881005291,3.0171851851541726e-08,-1.615285780427022e-07,2.843221283061629e-07,0.01835600199724733,7.0,0.8213975671646091,2.5970123456789703e-05,-0.0011294219845679018,0.001181797336419753,0.0027824535586210767,9,0.5779504366871672,-0.0005768013860756451,-0.003181550643734458,0.001307858449031484,-0.03282747975036447,9,0.2888118736243018,0.00048701407181498286,-1.5864318762378218e-06,0.0014633014538603286,0.07262415070687595,7.0
stage13_steering,dev,decoder/probe/pooled_all_balanced@+0.50,steering_primary,2024,macro_over_languages,243,9,0.4321980473337037,-1.2303036137566823e-05,-3.698891878571542e-05,7.180837037025615e-08,-0.07261187292485018,7.0,0.8239035637201647,0.00011767580246913411,1.192386830014177e-09,0.0003530133333333311,0.06415503112916228,9,0.5719860509260184,-0.000172068392095168,-0.000516205176285504,0.0,-0.06415002990995843,9,0.29985451138761243,-9.502922001195736e-06,-2.8609953614605518e-05,8.026428626480013e-08,-0.07255515846733714,7.0
stage13_steering,dev,decoder/probe/pooled_all_balanced@+1.00,steering_primary,42,macro_over_languages,243,9,0.4053498257411111,0.0011282486717989423,-0.012461565008161373,0.01584781044645767,0.012180438476438758,7.0,0.8402622701522634,0.001997649238683127,-0.00016392650720164633,0.005052602977880658,0.09297176250935055,9,0.5755003638927559,-0.00011094059839281214,-0.0010532915301570153,0.0008636845494921518,-0.014487930259284269,9,0.2833758526574857,0.0008209147276595421,-0.008153900099217685,0.01080029460908915,0.013096859322954416,7.0
stage13_steering,dev,decoder/probe/pooled_all_balanced@+1.00,steering_primary,1337,macro_over_languages,243,9,0.4151367321455027,7.421682539665405e-08,-6.865365608434077e-08,3.022687433854828e-07,0.04898107128238061,7.0,0.8213975689341564,2.5971893004115017e-05,-0.0010816130102880648,0.001105740545267489,0.0027826431503934538,9,0.5779504366871672,-0.0005768013860756451,-0.0030750365600790345,0.0011860279454586193,-0.03282747975036447,9,0.288811918970763,0.00048705941827618634,-1.5721752743756435e-06,0.0014633387158524695,0.07263094892429155,7.0
stage13_steering,dev,decoder/probe/pooled_all_balanced@+1.00,steering_primary,2024,macro_over_languages,243,9,0.43218086882232803,-2.9481547513227228e-05,-7.614816125264522e-05,2.7573234127546443e-08,-0.10171589472120036,7.0,0.8246362717860082,0.0008503838683127575,6.563786004889804e-10,0.002065216549382716,0.09839673017950837,9,0.5718416787230876,-0.00031644059502608914,-0.0021759397626307246,0.0016678585742335179,-0.020469545307743482,9,0.3007997720278756,0.0009357577182619877,-4.314794417809952e-05,0.0028599487334751397,0.07114593497431818,7.0
stage13_steering,dev,decoder/probe/pooled_all_balanced@-0.50,steering_primary,42,macro_over_languages,243,9,0.4093527654244974,0.005131188355185186,-7.771049378308734e-07,0.01539445293806614,0.07273497794412706,7.0,0.8385350901111112,0.00027046919753086435,-8.858024702258076e-10,0.0007865099891975323,0.07032176577142217,9,0.5755809934335704,-3.031105757832374e-05,-9.093317273497122e-05,0.0,-0.06415002990995841,9,0.2859449799775881,0.0033900420477619327,-7.903759534614644e-08,0.010170171443344811,0.07273941318447347,7.0
stage13_steering,dev,decoder/probe/pooled_all_balanced@-0.50,steering_primary,1337,macro_over_languages,243,9,0.4152077186246032,7.106069592592575e-05,-3.35695145503426e-08,0.00018541100312566093,0.09464315955634213,7.0,0.8215304093456791,0.00015881230452674522,-0.003263221920781897,0.00304089590329218,0.00669406939506045,9,0.5806077681093776,0.0020805300361348886,0.0002533787624836074,0.005075336229945766,0.09592689414934563,9,0.2889235534722797,0.0005986939197929132,-3.249458646378528e-08,0.001472599716412364,0.10522886133159638,7.0
stage13_steering,dev,decoder/probe/pooled_all_balanced@-0.50,steering_primary,2024,macro_over_languages,243,9,0.4322103791784656,2.880862433840779e-08,-4.001001190606103e-08,1.1173487830763921e-07,0.05609302915173641,7.0,0.8236607335061729,-0.0001251544115226352,-0.00037858758405349746,1.8601851842010698e-09,-0.06415410096443218,9,0.5720469017793666,-0.00011121753874696084,-0.0003336526162408825,0.0,-0.06415002990995843,9,0.2998640412635842,2.6953970498455336e-08,-2.6690549255609396e-08,8.518043583556738e-08,0.06359247129851689,7.0
stage13_steering,dev,decoder/probe/pooled_all_balanced@-1.00,steering_primary,42,macro_over_languages,243,9,0.409352762882381,0.005131185813068783,-6.239569788352746e-07,0.015394472657939157,0.07273494171777657,7.0,0.8387062576831276,0.0004416367695473243,2.0370370311390324e-10,0.0010790666229423846,0.09454575003476944,9,0.5755607224126684,-5.058207848035948e-05,-0.0001314752145390427,0.0,-0.08915623701866414,9,0.28594497790509354,0.0033900399752673904,-8.306174418550263e-08,0.010170199233651865,0.07273936847884727,7.0
stage13_steering,dev,decoder/probe/pooled_all_balanced@-1.00,steering_primary,1337,macro_over_languages,243,9,0.4152078689373545,7.121100867724892e-05,2.135845621692012e-07,0.00019887180380555552,0.09483901610318236,7.0,0.8219570344938273,0.0005854374526748944,-0.0028373203953703744,0.0034449800222222196,0.024191594270882067,9,0.5808109701121817,0.002283732038939115,0.00026052055296901534,0.005339611742965603,0.10336860079097404,9,0.2894113680707436,0.0010865085182567304,1.2140389147271297e-05,0.0024969709986367105,0.12401932136003994,7.0
stage13_steering,dev,decoder/probe/pooled_all_balanced@-1.00,steering_primary,2024,macro_over_languages,243,9,0.4282419405241799,-0.003968409845661375,-0.01192800114159656,1.5521827477514514e-05,-0.07260557518595187,7.0,0.8239296568106996,0.00014376889300411394,-0.00035949863683128294,0.0008256826019547322,0.03038492082971558,9,0.5726931745121472,0.0005350551940336678,-0.0003336526162408825,0.002333437394789612,0.050747487585461444,9,0.2974972272883231,-0.0023667870212905114,-0.007120560261347173,2.0132640040259534e-05,-0.07253397226594906,7.0
stage13_steering,dev,decoder/probe/pooled_non_african@+0.25,steering_primary,42,macro_over_languages,243,9,0.4000680278784656,-0.004153551769682539,-0.012461768442985447,1.11339611904749e-06,-0.07273512214814776,7.0,0.8395689483209877,0.0013043238065843597,-1.2788065846649037e-08,0.0035930127360082284,0.07979251685386618,9,0.5751409815170193,-0.000470322974129447,-0.0012651738304731027,0.0,-0.08287373983546502,9,0.27961916611996995,-0.002935774679967797,-0.008654405314130186,3.2310360890017303e-07,-0.07664687860053185,7.0
stage13_steering,dev,decoder/probe/pooled_non_african@+0.25,steering_primary,1337,macro_over_languages,243,9,0.4151367127962434,8.528624338613737e-08,-6.247827513254733e-08,3.3532179629522234e-07,0.05577612961301593,7.0,0.8216468503127573,0.0002752557407407411,-0.00048732968106995856,0.001264051324588478,0.04132578112884503,9,0.5787406801238243,0.00021344205058161116,-0.0009620571050617388,0.0013341036120368297,0.022579953240173218,9,0.2888123151209558,0.00048748649480389575,-6.108462029219934e-07,0.0014633465153945546,0.07269500093849761,7.0
stage13_steering,dev,decoder/probe/pooled_non_african@+0.25,steering_primary,2024,macro_over_languages,243,9,0.4321980569752381,-1.2321354232803847e-05,-3.7004282531746784e-05,4.8392826721322206e-08,-0.07272099055582379,7.0,0.823903553761317,0.00011765670781893291,-1.7615226335064176e-08,0.0003529918672839538,0.0641449384264122,9,0.5719860509260184,-0.000172068392095168,-0.000516205176285504,0.0,-0.06415002990995843,9,0.2998545175844032,-9.52444001391234e-06,-2.8610063118366245e-05,3.207269494431021e-08,-0.07272079337468736,7.0
stage13_steering,dev,decoder/probe/pooled_non_african@+0.50,steering_primary,42,macro_over_languages,243,9,0.40006777819328043,-0.004153801454867725,-0.012462014623915342,8.741456494707573e-07,-0.07273951764821794,7.0,0.8396677608930041,0.0014031363786008227,-0.00012355304732510048,0.0038692115699588457,0.08283757939992333,9,0.5749865482984925,-0.0006247561926562913,-0.0015242917282255906,-3.031105757832374e-05,-0.10409541473967476,9,0.27961922062723904,-0.0029357201726987314,-0.008654511984963947,3.72804754260207e-07,-0.07664544711109185,7.0
stage13_steering,dev,decoder/probe/pooled_non_african@+0.50,steering_primary,1337,macro_over_languages,243,9,0.4151367127962434,8.528624338613737e-08,-6.384865476171801e-08,3.300934537014297e-07,0.05577612961301593,7.0,0.8217903697160495,0.00041877514403292055,-0.00043829698251029016,0.0012789737101851844,0.059648600575409744,9,0.5788877771239062,0.00036053905066333046,-0.0008150917148527102,0.0015124545845048984,0.03707867429385898,9,0.288812315047687,0.00048748642153513295,-8.508744932095178e-07,0.0014633595512787093,0.07269498995401623,7.0
stage13_steering,dev,decoder/probe/pooled_non_african@+0.50,steering_primary,2024,macro_over_languages,243,9,0.43219807739608473,-1.2300933386242895e-05,-3.696778265476247e-05,5.833742328012905e-08,-0.07259990100933984,7.0,0.8239035519506174,0.00011765489711934334,-1.913683127477074e-08,0.0003529931841563808,0.06414394716846274,9,0.5719860509260184,-0.000172068392095168,-0.000516205176285504,0.0,-0.06415002990995843,9,0.29985453004622503,-9.511978192087758e-06,-2.8572152738488653e-05,4.00501398695242e-08,-0.07262522070239019,7.0
stage13_steering,dev,decoder/probe/pooled_non_african@+1.00,steering_primary,42,macro_over_languages,243,9,0.40534952773476196,0.0011279480866137556,-0.008386436133818715,0.015847349478137568,0.012177192902189158,7.0,0.8405078512633746,0.0022432267489711924,-9.598081790123417e-05,0.005255379859053497,0.1028889956636994,9,0.5754700528351777,-0.00014125165597113587,-0.0010138675957250343,0.000771716487221867,-0.018412344321000088,9,0.28337586866415576,0.0008209278642180174,-0.00832098630866537,0.010783339997955903,0.01309706942595722,7.0
stage13_steering,dev,decoder/probe/pooled_non_african@+1.00,steering_primary,1337,macro_over_languages,243,9,0.41513670347846554,7.596846560835957e-08,-8.27956984125494e-08,3.1328710449684824e-07,0.049492201817304744,7.0,0.8213975640740742,2.5969502057611134e-05,-0.0011951393646090552,0.0010574145391975289,0.0027823889914211186,9,0.5779504366871672,-0.0005768013860756451,-0.0028938556122642604,0.0013078829156938962,-0.03282747975036447,9,0.2888118918711509,0.00048706324499902696,-1.5695676506773732e-06,0.0014630546445874879,0.07263163905287386,7.0
stage13_steering,dev,decoder/probe/pooled_non_african@+1.00,steering_primary,2024,macro_over_languages,243,9,0.43218089801476195,-2.9480314708994198e-05,-7.616159293782959e-05,3.6169805556371844e-08,-0.10171173055338667,7.0,0.8246362713539095,0.0008503743004115245,-5.1126543179695755e-09,0.001947642561213991,0.09839562788846634,9,0.5718416787230876,-0.00031644059502608914,-0.002445111967216617,0.0014957901821383499,-0.020469545307743482,9,0.30079980081876284,0.0009357587943457817,-4.313865813216207e-05,0.0028694825751991206,0.07114601722971309,7.0
stage13_steering,dev,decoder/probe/pooled_non_african@-0.50,steering_primary,42,macro_over_languages,243,9,0.4093530684726984,0.005131488824550265,-5.237900793662748e-09,0.015394474219992065,0.07273925986297686,7.0,0.8382895090205763,2.488450617283738e-05,-1.3276234569852386e-08,7.467117098765324e-05,0.06412910379175467,9,0.5756113044911487,0.0,0.0,0.0,,9,0.2859449746674701,0.0033900338675323404,-6.340870226823621e-09,0.010170109958820216,0.07273922326400034,7.0
stage13_steering,dev,decoder/probe/pooled_non_african@-0.50,steering_primary,1337,macro_over_languages,243,9,0.4152077251605821,7.109765058201045e-05,-5.552584655204964e-09,0.00019510525087169253,0.09468696426962922,7.0,0.8205946241604939,-0.0007769704115226333,-0.003503733423868307,0.0007911350586419759,-0.04161455916208606,9,0.5792683910120886,0.0007411529388458684,0.00011953483302010878,0.0015828579999937061,0.12272993647993603,9,0.28892355386564866,0.0005987252394967787,1.4197848620613175e-09,0.0014843214836279689,0.10523401046775017,7.0
stage13_steering,dev,decoder/probe/pooled_non_african@-0.50,steering_primary,2024,macro_over_languages,243,9,0.4322103725145503,-5.814920634648646e-09,-6.480348544905658e-08,5.757278042366499e-08,-0.013818454587086047,7.0,0.8236607405925925,-0.00012515646090534757,-0.00037545408230452176,-1.6862139901795434e-09,-0.06415494401413831,9,0.5720469017793666,-0.00011121753874696084,-0.0003336526162408825,0.0,-0.06415002990995843,9,0.2998640351747418,-6.849675263967403e-09,-5.1930948887780526e-08,3.754833047314984e-08,-0.02158285487670897,7.0
stage13_steering,dev,decoder/probe/pooled_non_african@-1.00,steering_primary,42,macro_over_languages,243,9,0.40935306848089953,0.005131488832751323,-5.38870767197957e-09,0.015394473062550264,0.07273925997984584,7.0,0.8384606841810701,0.00019605966666666542,-3.975411523670905e-09,0.0005632864064814793,0.07275666267637437,9,0.5755910334702468,-2.0271020902035737e-05,-6.081306270610721e-05,0.0,-0.06415002990995843,9,0.28594497655297485,0.0033900357530370845,-4.3668625977844095e-09,0.010170111884951096,0.0727392639360669,7.0
