side,layer,token_set,seed,feature,train_auc_toxic_vs_reference,dev_auc_toxic_vs_reference,dev_auc_toxic_vs_reference_balanced,dev_auc_toxic_vs_generated,dev_auc_copy_vs_ordinary,dev_auc_template_vs_ordinary,dev_auc_language_max,dev_language_argmax,dev_corr_token_count,dev_corr_sequence_length,cos_with_probe_direction,cos_with_mean_diff_direction,cos_with_language_control,cos_with_length_control,dev_auc_contrast_am,dev_auc_contrast_ar,dev_auc_contrast_de,dev_auc_contrast_en,dev_auc_contrast_es,dev_auc_contrast_hi,dev_auc_contrast_uk,dev_auc_contrast_xh,dev_auc_contrast_yo,replicated,status,n_seeds_matched_at_0.5,n_seeds_matched_at_0.6,n_seeds_matched_at_0.7,n_seeds_matched_at_0.8,passes_contrast,passes_controls,passes_behaviour,passes_replication,detoxification_feature,label
encoder,6,content,42,577,0.4288680196814211,0.3859591186980304,0.3859591186980304,0.4771630340903318,0.5261367704976728,0.3504916136495084,0.8392061042524006,am,0.32839420088569254,0.32839420088569254,-0.021030618134934065,0.22688093033659243,0.07722619893520696,0.18026908800586905,0.24554183813443073,0.45541838134430723,0.2784636488340192,0.2908093278463649,0.46502057613168724,0.23731138545953362,0.39643347050754457,0.4224965706447188,0.5130315500685871,False,seed_specific,1,1,1,1,False,False,False,False,False,not promoted
encoder,6,content,42,2612,0.4294594244876426,0.4314806347270911,0.4314806347270911,0.4326660908736812,0.47126745435016115,0.39358010410641986,0.6578360768175583,de,-0.12626870413363706,-0.12626870413363706,-0.0016185943557172709,0.13642210308814373,0.0753878495519778,-0.0606678427213257,0.5157750342935528,0.44787379972565156,0.4883401920438957,0.4499314128943759,0.4691358024691358,0.411522633744856,0.3991769547325103,0.31275720164609055,0.5054869684499314,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,content,42,1475,0.43191877266498785,0.4397872952971261,0.4397872952971261,0.4732256261748717,0.5369226638023631,0.25404858299595146,0.6939300411522633,uk,0.12139930007082958,0.12139930007082958,0.00989021298286397,0.10505263864384902,0.07978318544521168,-0.018575332737093428,0.4417009602194788,0.4821673525377229,0.4526748971193415,0.2496570644718793,0.4814814814814815,0.4492455418381344,0.37174211248285316,0.4801097393689986,0.5185185185185185,False,seed_specific,2,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,644,0.43211328097783347,0.45408050940744127,0.45408050940744127,0.480439973581263,0.5357142857142857,0.31868131868131866,0.8790080589849109,hi,0.014265824364684243,0.014265824364684243,0.005460412442258882,0.16528478797132562,0.17369435377846587,-0.004052345760804647,0.46913580246913583,0.4711934156378601,0.42112482853223593,0.36419753086419754,0.46227709190672156,0.43895747599451296,0.3888888888888889,0.565843621399177,0.52400548696845,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,1979,0.5674889930690343,0.5477908177953902,0.5477908177953902,0.5632440854205829,0.5552721088435375,0.4321862348178138,0.8467935528120714,de,-0.02675666356816679,-0.02675666356816679,0.03678740563485006,-0.2872623311162073,0.0363045207221354,-0.07556566454611753,0.5665294924554184,0.5048010973936901,0.6104252400548696,0.7249657064471879,0.5829903978052127,0.6543209876543209,0.5727023319615911,0.38820301783264743,0.3854595336076817,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,content,42,388,0.4327909495987074,0.4144862741113312,0.4144862741113312,0.46742535860048434,0.5093537414965987,0.42813765182186236,0.8957475994513032,hi,0.03682662247701062,0.03682662247701062,-0.016638534248348276,0.10713425700397317,0.10733422160078711,-0.06847910384244332,0.3401920438957476,0.40740740740740744,0.4574759945130315,0.35048010973936905,0.40054869684499317,0.2510288065843621,0.31824417009602196,0.36762688614540473,0.5925925925925926,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,content,42,1796,0.4336494404464485,0.4463750444546056,0.4463750444546056,0.4810835069179834,0.5107411385606875,0.2845575477154424,0.6496913580246915,hi,-0.11710878614183676,-0.11710878614183676,0.008770077511771543,0.10448712554758982,0.07886414788792193,-0.028930289282188475,0.47187928669410156,0.38134430727023316,0.4375857338820302,0.36419753086419754,0.41838134430727025,0.5960219478737997,0.3004115226337448,0.49039780521262005,0.5555555555555556,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,2316,0.433843948759294,0.43983810056055145,0.43983810056055145,0.4625057155921353,0.4910490511994272,0.17799305957200695,0.6542566872427984,hi,0.08843284163837874,0.08843284163837874,-0.021826728712862488,0.15143529635338498,0.09353243804398714,-0.06509091816489214,0.5006858710562414,0.5006858710562414,0.4622770919067215,0.2613168724279835,0.4732510288065843,0.39780521262002744,0.33058984910836764,0.4965706447187928,0.4801097393689986,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,683,0.5656894801278032,0.5642771257768971,0.5642771257768971,0.5622957205033109,0.6456319369853204,0.33256217466743787,0.6833204732510287,yo,-0.3610605771077627,-0.3610605771077627,0.010123831746148376,-0.08739549636784878,0.11570627979608934,-0.10630236475596319,0.5377229080932785,0.5459533607681756,0.5576131687242798,0.7791495198902606,0.5713305898491085,0.5994513031550068,0.5445816186556928,0.41289437585733885,0.4211248285322359,False,seed_specific,1,1,1,1,False,False,True,False,False,not promoted
encoder,6,content,42,166,0.4346443774240962,0.42210706362512485,0.42210706362512485,0.48845873765855474,0.559702828499821,0.11191440138808562,0.9353566529492456,ar,-0.058489906291675775,-0.058489906291675775,-0.014832121558483676,0.33262490291059177,0.07576046897094336,0.05117425713096055,0.34705075445816186,0.42524005486968447,0.38271604938271603,0.23319615912208502,0.37448559670781895,0.28532235939643347,0.3388203017832648,0.5857338820301784,0.48696844993141286,False,seed_specific,1,1,1,1,False,False,True,False,False,not promoted
encoder,6,content,42,1440,0.4349827970046549,0.41480804077969147,0.41480804077969147,0.4455960304154176,0.4568564267812389,0.2683632157316368,0.874014060356653,es,-0.10829193471204601,-0.10829193471204601,-0.0172634089570037,0.13840809861949724,0.1081575014966914,-0.004879060162806578,0.38134430727023316,0.40329218106995884,0.39574759945130317,0.3847736625514403,0.4403292181069958,0.28806584362139914,0.38545953360768176,0.3045267489711935,0.6063100137174211,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,1183,0.5647310393794314,0.5668343240359701,0.5668343240359701,0.5426764212772444,0.5276584317937701,0.5396182764603817,0.822616598079561,xh,-0.062398901520458745,-0.062398901520458745,0.020647348863399827,-0.22627245827578124,0.2176990659066826,-0.14910812836702314,0.6474622770919067,0.5775034293552812,0.4910836762688615,0.5301783264746227,0.5411522633744856,0.5891632373113854,0.5185185185185185,0.7818930041152263,0.598079561042524,False,seed_specific,2,1,1,1,False,True,False,False,False,not promoted
encoder,6,content,42,1197,0.43617473067441714,0.46259885857508176,0.46259885857508176,0.4702027130010669,0.552094522019334,0.43753614806246377,0.6666237997256516,uk,0.05331193282430421,0.05331193282430421,-0.011661848078519962,0.14705464045257868,0.0784752138349962,0.06304658280844944,0.4636488340192045,0.47530864197530864,0.4279835390946502,0.46090534979423864,0.47873799725651583,0.5075445816186557,0.3264746227709191,0.4224965706447188,0.6419753086419753,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,content,42,2955,0.4367706975092982,0.45777235854967907,0.45777235854967907,0.49021151924672735,0.5005370569280344,0.28238866396761136,0.7264231824417009,hi,-0.06826229637152656,-0.06826229637152656,-0.021378586151634953,0.09904397146562605,0.051215471240827315,-0.03892531328991915,0.4691358024691358,0.4622770919067215,0.3868312757201646,0.3744855967078189,0.3566529492455418,0.4417009602194787,0.48079561042524005,0.49245541838134427,0.6282578875171467,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,1675,0.4368665001111476,0.4458415891886399,0.4458415891886399,0.494767057867195,0.4675080558539205,0.31781376518218624,0.5833333333333334,uk,-0.015084862880626227,-0.015084862880626227,-0.0018425137841461738,0.17727997444667323,0.0763070719870345,-0.06027797059866484,0.4890260631001372,0.4773662551440329,0.5130315500685871,0.37997256515775035,0.448559670781893,0.4458161865569273,0.2825788751714678,0.5171467764060356,0.5130315500685871,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,1677,0.43784028586501034,0.40536672932649154,0.40536672932649154,0.49903469999491945,0.5251521661296097,0.2724117987275882,0.6618227023319616,ar,0.21354463645985441,0.21354463645985441,-0.005492678796645629,0.1945845685700937,0.058840214479035514,0.005043415476925016,0.3340192043895748,0.38477366255144035,0.3737997256515775,0.355281207133059,0.4725651577503429,0.3285322359396433,0.34156378600823045,0.4883401920438958,0.5555555555555555,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,2770,0.4382985623803504,0.4413283882876933,0.4413283882876933,0.49413199207437897,0.5043859649122807,0.3419606709080394,0.6779192386831275,de,-0.002233647048452276,-0.002233647048452276,-0.016310725398451163,0.07433850034819248,0.05961042059461547,-0.06258097113316007,0.4746227709190672,0.4814814814814815,0.4705075445816187,0.4924554183813443,0.41975308641975306,0.38614540466392316,0.4238683127572016,0.38683127572016457,0.4513031550068588,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,253,0.5615761891964526,0.5537773713356704,0.5537773713356704,0.5364527765076462,0.495076978159685,0.46500867553499137,0.8063700274348423,hi,0.04173714012795275,0.04173714012795275,0.018185893172781097,-0.20888970000267842,0.07538850698664096,-0.0160947686470743,0.5775034293552812,0.5644718792866942,0.522633744855967,0.5404663923182442,0.47050754458161864,0.6213991769547325,0.6090534979423868,0.7640603566529492,0.35116598079561034,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,content,42,2463,0.5595170553515084,0.5501363274568578,0.5501363274568578,0.5511947704448847,0.5494092373791621,0.29525737420474263,0.7906164266117971,de,0.17753133867164353,0.17753133867164353,0.029982664562092576,-0.11599402530057396,0.0867452090431845,0.03314036609799892,0.6063100137174211,0.5843621399176955,0.5212620027434842,0.6625514403292181,0.4444444444444445,0.5631001371742113,0.546639231824417,0.635116598079561,0.3676268861454047,False,seed_specific,2,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,806,0.4406961158058533,0.4425477146099003,0.4425477146099003,0.4740977831970059,0.48907984246330105,0.3556969346443031,0.7974965706447188,ar,-0.17428139698612127,-0.17428139698612127,-0.01141306644622397,0.05480999652876328,0.08582576758890526,-0.0945582716858936,0.49382716049382713,0.42249657064471874,0.522633744855967,0.4197530864197531,0.4835390946502057,0.4067215363511659,0.2661179698216736,0.5068587105624143,0.453360768175583,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,content,42,1271,0.44128917953158747,0.44769598130366306,0.44769598130366306,0.48069399989838946,0.4888560687432868,0.1992481203007519,0.6662594307270233,en,-0.07049629580345716,-0.07049629580345716,-0.01973322726206708,0.29738324909431557,0.07797208770397802,0.05110048720506213,0.46776406035665297,0.3545953360768176,0.5089163237311385,0.36899862825788754,0.4142661179698217,0.559670781893004,0.355281207133059,0.5,0.5,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,1969,0.5581252218804849,0.5798235363850361,0.5798235363850361,0.5460634388389303,0.5741138560687433,0.2679294389820706,0.7069615912208504,ar,-0.030198365468754422,-0.030198365468754422,0.031559356780531775,-0.14049761228107924,0.034654080700659555,-0.0569496613865119,0.6179698216735254,0.4567901234567901,0.5349794238683128,0.654320987654321,0.44307270233196155,0.6406035665294925,0.5631001371742113,0.7716049382716049,0.6097393689986282,False,seed_specific,3,2,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,2044,0.444846317696358,0.43805144879676206,0.43805144879676206,0.45633287608596257,0.4782491944146079,0.6888374783111626,0.8291752400548696,es,-0.21078465944575053,-0.21078465944575053,-0.011380416031068128,0.02765035287833313,0.07176917669216945,-0.05358978846504868,0.4211248285322359,0.48422496570644713,0.3607681755829904,0.35048010973936894,0.5445816186556927,0.36213991769547327,0.40054869684499317,0.44581618655692723,0.45679012345679015,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,1397,0.554381040540675,0.5333282528069908,0.5333282528069908,0.5515334722010534,0.48791621911922667,0.4181607865818392,0.6317515432098766,hi,-0.06312179679912298,-0.06312179679912298,0.031049744052277155,-0.09024318901210174,0.05139988443880518,-0.06707070758572464,0.5541838134430728,0.609053497942387,0.5672153635116598,0.5967078189300411,0.5349794238683128,0.5761316872427984,0.5130315500685871,0.4780521262002744,0.4320987654320988,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,content,42,1188,0.4460453017740485,0.46503751121949566,0.46503751121949566,0.4482802418330539,0.494718940207662,0.38548293811451706,0.7531292866941014,de,0.2414895060596464,0.2414895060596464,0.0039204962542420466,0.008269603334709948,0.06320113837016814,-0.009899565502367199,0.5171467764060357,0.4787379972565157,0.49314128943758573,0.5020576131687243,0.4444444444444445,0.43895747599451307,0.47530864197530864,0.3703703703703704,0.4650205761316873,False,seed_specific,2,1,1,1,False,True,False,False,False,not promoted
encoder,6,content,42,1962,0.44630492267776156,0.4440549374248506,0.4440549374248506,0.5007028061440498,0.5853920515574651,0.4777327935222672,0.8368912894375857,de,0.11413255320462168,0.11413255320462168,-0.0054405041485982054,0.04146437106527435,0.10124188150881304,-0.0430237769346928,0.40877914951989025,0.5548696844993142,0.30864197530864196,0.4842249657064472,0.46639231824417005,0.4156378600823045,0.401920438957476,0.47325102880658443,0.41700960219478744,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,content,42,2915,0.5536623136618657,0.5546241257260918,0.5546241257260918,0.5141492658639435,0.4809792337987827,0.48207056101792944,0.8356052812071331,am,0.11922210149854172,0.11922210149854172,0.020227858718250502,-0.2724072777521218,0.05272155963027612,-0.03140464765937948,0.532235939643347,0.47462277091906724,0.5871056241426612,0.6858710562414266,0.46364883401920437,0.6282578875171467,0.5390946502057613,0.5925925925925926,0.5157750342935528,False,seed_specific,2,1,1,1,False,True,False,False,False,not promoted
encoder,6,content,42,1540,0.44637501202716645,0.4327507663127233,0.4327507663127233,0.4520567664143339,0.5631936985320444,0.3374783111625217,0.7503858024691358,uk,0.10658129977450172,0.10658129977450172,-0.010045336940644821,0.11584801733533179,0.06166046273762907,0.04989595851157832,0.3168724279835391,0.43689986282578874,0.4567901234567901,0.6282578875171467,0.49657064471879286,0.31412894375857336,0.4554183813443073,0.38271604938271603,0.3058984910836762,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,2846,0.44638745392351054,0.4618621822554149,0.4618621822554149,0.47839082795644294,0.6133190118152524,0.1917293233082707,0.9525891632373115,ar,0.11009979321473873,0.11009979321473873,-0.0036730176458377745,0.34228682401657806,0.14616626503380895,0.143878934814617,0.2880658436213992,0.4348422496570644,0.438957475994513,0.4718792866941015,0.5226337448559671,0.3155006858710563,0.4101508916323731,0.6515775034293552,0.4636488340192044,False,seed_specific,1,1,1,1,False,False,True,False,False,not promoted
encoder,6,content,42,2263,0.4464923805826789,0.40359701265051057,0.40359701265051057,0.4469169672644753,0.5355352667382742,0.25795257374204744,0.8237740054869684,am,0.37688296031818447,0.37688296031818447,-0.01679507962003395,0.3131540354857011,0.06377130386305932,0.23378413860616423,0.262002743484225,0.4787379972565158,0.39368998628257884,0.25102880658436216,0.3443072702331962,0.2935528120713306,0.3710562414266118,0.5596707818930041,0.5829903978052127,False,seed_specific,1,1,1,1,False,False,True,False,False,not promoted
encoder,6,content,42,2465,0.44722106097856346,0.44600247252282,0.44600247252282,0.4426408575928466,0.4414607948442535,0.30364372469635625,0.802383401920439,hi,-0.03478029447181124,-0.03478029447181124,-0.002408963840854499,0.10248199287132952,0.10454914762651034,0.028127376193663685,0.3669410150891632,0.4101508916323731,0.4094650205761317,0.5294924554183814,0.4547325102880658,0.29492455418381347,0.40054869684499317,0.35802469135802467,0.6248285322359397,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,1826,0.4474139103718965,0.4832850683330793,0.4832850683330793,0.47208250774780264,0.4624507697815968,0.21038172353961831,0.7579518175582991,de,0.05658352475002849,0.05658352475002849,-0.0036201870457642947,0.15801526094898344,0.10790126683785177,0.08706856142399026,0.5198902606310014,0.40877914951989025,0.4650205761316872,0.47736625514403286,0.4142661179698216,0.5315500685871056,0.40054869684499317,0.5315500685871056,0.5363511659807956,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,1301,0.4476175427420612,0.4645802638486681,0.4645802638486681,0.4687547629934462,0.3731650554958825,0.6859456333140543,0.8763717421124828,xh,-0.27609019771383303,-0.27609019771383303,-0.008066275477175347,0.09219154407604527,0.09630672776095472,0.018755825035288876,0.4615912208504801,0.5411522633744856,0.52400548696845,0.3429355281207133,0.5589849108367627,0.5555555555555556,0.5102880658436214,0.3484224965706447,0.32647462277091904,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,2310,0.44761920166157376,0.4344612101813748,0.4344612101813748,0.4634794831411201,0.5109201575366988,0.2773279352226721,0.7768132716049383,uk,0.007833124606728397,0.007833124606728397,-0.0023961713815067887,0.08533653309947042,0.08341989653148424,-0.030937401005206602,0.33264746227709197,0.5020576131687242,0.5006858710562414,0.3991769547325103,0.43621399176954734,0.4348422496570644,0.4718792866941015,0.49519890260631,0.32098765432098764,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,42,897,0.4476391086957243,0.4412098426730343,0.4412098426730343,0.4949279412013752,0.5354457572502686,0.5903701561596298,0.619212962962963,hi,0.11153368199722928,0.11153368199722928,-0.024985706464217564,0.09859995887913567,0.0544820139241028,2.1408582983453717e-05,0.3895747599451303,0.45679012345679015,0.3820301783264747,0.40603566529492463,0.50480109739369,0.3655692729766804,0.4375857338820302,0.5198902606310013,0.5308641975308641,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,content,42,1615,0.5521166154060537,0.5665633626310352,0.5665633626310352,0.5405341326694778,0.5480665950590763,0.2554945054945055,0.7556155692729768,es,-0.5507619917594081,-0.5507619917594081,0.0058238214436815835,0.03415146695543435,0.23818064957995388,-0.0744345856365767,0.6145404663923182,0.5720164609053497,0.5582990397805212,0.7722908093278464,0.644718792866941,0.7407407407407407,0.5445816186556927,0.5089163237311385,0.3820301783264746,False,seed_specific,1,1,1,1,False,False,True,False,False,not promoted
encoder,6,content,42,1943,0.5520374019993297,0.5404325221426274,0.5404325221426274,0.5281461159376111,0.5671768707482994,0.5504626951995373,0.839420438957476,yo,-0.3878386283098867,-0.3878386283098867,-0.0010676222000311573,-0.1568101578615573,0.14311405546628983,-0.1291953482902808,0.5205761316872428,0.522633744855967,0.5596707818930041,0.6515775034293554,0.5925925925925927,0.5946502057613169,0.5308641975308642,0.3861454046639231,0.3799725651577503,False,seed_specific,1,1,1,1,False,False,False,False,False,not promoted
encoder,6,content,42,431,0.4482242925537739,0.43965181459465863,0.43965181459465863,0.45528290064183985,0.4512620837808808,0.2721226142278774,0.7731267146776406,en,0.003867830695017928,0.003867830695017928,0.008216081491773256,0.06348928328863185,0.12157096882600327,-0.037540612730711534,0.5171467764060356,0.5370370370370371,0.38683127572016457,0.3731138545953361,0.3724279835390947,0.37037037037037035,0.4835390946502057,0.45747599451303156,0.5308641975308642,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,1337,1331,0.3472288579002724,0.3443242053210046,0.3443242053210046,0.4442666260224559,0.5427861612072138,0.20483682983682983,0.8051054526748971,es,0.001300738262918594,0.001300738262918594,-0.03466393894093619,0.24852559870597346,0.12304094335326413,-0.03821528775331684,0.2373113854595336,0.35390946502057613,0.20713305898491086,0.3100137174211248,0.3607681755829904,0.17969821673525377,0.364883401920439,0.49382716049382713,0.44581618655692734,False,seed_specific,1,1,1,1,True,True,True,False,False,not promoted
encoder,6,content,1337,472,0.3875070089349405,0.3788209791867771,0.3788209791867771,0.43995664617521046,0.48168936326831063,0.24475524475524474,0.7091906721536351,de,-0.12095114536707277,-0.12095114536707277,-0.033371187327379016,0.2307730810490316,0.0704405958586023,-0.09595515498051052,0.3635116598079561,0.43141289437585734,0.345679012345679,0.08916323731138545,0.2167352537722908,0.5342935528120714,0.3847736625514403,0.5,0.5,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,1337,917,0.3880444988570045,0.37656861250825585,0.37656861250825585,0.45268336466324577,0.5914611704085388,0.19463869463869465,0.7527434842249657,am,0.34636688862496845,0.34636688862496845,-0.00887724539914364,0.27526271321991225,0.058519098598363226,0.12996351003116313,0.3058984910836763,0.39917695473251025,0.32030178326474623,0.3909465020576131,0.2956104252400549,0.27434842249657065,0.2839506172839506,0.36694101508916327,0.38477366255144035,False,seed_specific,1,1,1,1,False,False,True,False,False,not promoted
encoder,6,content,1337,3004,0.3920727701633372,0.37184372300970375,0.37184372300970375,0.45732357872275564,0.5260397497239602,0.34324009324009325,0.7509645061728396,uk,0.15864781865500288,0.15864781865500288,-0.02546471476252022,0.14122826878230219,0.07080521877634394,-0.02701900357977039,0.29766803840877915,0.4019204389574761,0.34773662551440326,0.406721536351166,0.3292181069958848,0.21124828532235942,0.2949245541838134,0.5322359396433471,0.49108367626886146,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,1337,664,0.3987536537702264,0.39159003539433357,0.39159003539433357,0.45284424799742584,0.5818917924181082,0.3353729603729604,0.88460219478738,hi,0.22134624717553555,0.22134624717553555,-0.02726094664117997,0.2682460855322298,0.09994226531801303,0.007823241182372546,0.2606310013717421,0.3868312757201646,0.2654320987654321,0.40877914951989025,0.43758573388203015,0.20713305898491083,0.2997256515775034,0.4375857338820302,0.45816186556927296,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,1337,787,0.40440683673909505,0.38623008010296533,0.38623008010296533,0.4445799251469119,0.5060728744939271,0.36305361305361306,0.6216778120713305,hi,-0.19186206955184548,-0.19186206955184548,-0.002401297564467858,0.09732880287948126,0.06819113524254211,-0.1443206816548514,0.34842249657064467,0.49382716049382713,0.45816186556927296,0.34293552812071326,0.46502057613168724,0.23731138545953362,0.33607681755829905,0.35939643347050754,0.44307270233196167,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,content,1337,2898,0.4098837595097561,0.39387627224847155,0.39387627224847155,0.46732374807363375,0.5569101950680898,0.30230186480186483,0.7998971193415637,es,0.1437765546656749,0.1437765546656749,-0.02600788774736438,0.0653397032870251,0.04802834460365882,0.03292884501261405,0.2674897119341564,0.3854595336076817,0.2812071330589849,0.38271604938271614,0.3443072702331962,0.3374485596707819,0.3765432098765432,0.5205761316872427,0.49931412894375854,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,1337,579,0.4120851457029008,0.3876018222154482,0.3876018222154482,0.4188724618537147,0.5347810084652189,0.543123543123543,0.7916881001371743,ar,-0.11384476656977421,-0.11384476656977421,-0.012609224441619486,0.27567380078879855,0.07846230189988072,0.027854984159967636,0.23045267489711938,0.4032921810699588,0.44718792866941015,0.4595336076817558,0.47187928669410156,0.22290809327846367,0.42318244170096025,0.2496570644718793,0.45130315500685875,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
encoder,6,content,1337,959,0.418683498064041,0.4058832495046487,0.4058832495046487,0.45330996291215764,0.4973316157526683,0.2298951048951049,0.7482424554183813,de,-0.09474350815005711,-0.09474350815005711,-0.036419172485043845,0.21319750693908324,0.08453581265715442,-0.06843156270588147,0.42866941015089166,0.41289437585733885,0.4842249657064472,0.23045267489711935,0.2839506172839506,0.40877914951989025,0.3347050754458162,0.4458161865569273,0.4622770919067215,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,1337,1188,0.42107109797246856,0.40788158986604345,0.40788158986604345,0.44140459618283123,0.5154582259845417,0.3301282051282051,0.7289094650205761,uk,0.21576181957018944,0.21576181957018944,-0.013663433079303174,0.19586021615324345,0.07591634636898328,-0.020935635245415897,0.345679012345679,0.44787379972565156,0.39986282578875176,0.1344307270233196,0.4334705075445816,0.4252400548696845,0.4348422496570645,0.31550068587105623,0.6893004115226338,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,1337,295,0.4212419666822605,0.4420904672390727,0.4420904672390727,0.4610069603210893,0.4802631578947369,0.27622377622377625,0.7692043895747599,uk,0.029625094492375947,0.029625094492375947,-0.010626944449302213,0.21578954915147,0.07142574105279934,0.08566237930169099,0.5006858710562414,0.3950617283950618,0.4382716049382716,0.4300411522633745,0.406721536351166,0.4403292181069959,0.32510288065843623,0.4814814814814815,0.5185185185185185,False,seed_specific,2,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,1337,544,0.42236339627273967,0.3985503564835984,0.3985503564835984,0.47060068756456497,0.5126978284873022,0.2676282051282051,0.8100137174211249,de,0.21896205576316785,0.21896205576316785,-0.01703636906415174,0.09152762804278877,0.0993727996017121,0.03481490249741495,0.3662551440329218,0.40740740740740744,0.4403292181069958,0.3127572016460905,0.4060356652949246,0.3319615912208505,0.42798353909465026,0.35871056241426613,0.4876543209876543,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,1337,1963,0.4255153433465715,0.4184152144828871,0.4184152144828871,0.4545462243221731,0.5122377622377622,0.2727272727272727,0.7749699931412896,am,0.30122046069336605,0.30122046069336605,-0.03245323045240513,0.1683836089687965,0.12080652933244813,0.18137466437444758,0.43758573388203015,0.3401920438957476,0.31824417009602196,0.3333333333333333,0.35390946502057613,0.5624142661179699,0.36831275720164613,0.5,0.5,False,seed_specific,1,1,1,1,False,False,True,False,False,not promoted
encoder,6,content,1337,2227,0.42659861778826214,0.4293468136632289,0.4293468136632289,0.4732086910870633,0.49539933750460063,0.19026806526806528,0.7176140260631001,en,-0.08245897018543247,-0.08245897018543247,-0.0013568533048710345,0.16610947068656612,0.07345229036764374,-0.07145532441627618,0.42935528120713307,0.3566529492455418,0.35390946502057613,0.4060356652949245,0.3168724279835391,0.5761316872427983,0.36213991769547327,0.5925925925925926,0.4897119341563786,False,seed_specific,3,2,1,1,False,True,True,False,False,not promoted
encoder,6,content,1337,1823,0.4281766649745688,0.38954935731341767,0.38954935731341767,0.43102338735626344,0.5610047846889952,0.28525641025641024,0.6532921810699588,de,0.09654717017213461,0.09654717017213461,-0.005549357328472429,0.1684618831878064,0.06482246281038648,0.02416785882059105,0.3449931412894376,0.4046639231824417,0.3641975308641976,0.34156378600823045,0.2064471879286694,0.47599451303155005,0.3737997256515775,0.5144032921810701,0.4732510288065844,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,1337,2451,0.4282533900020239,0.42584125048688376,0.42584125048688376,0.4606343883893038,0.4569377990430622,0.10984848484848486,0.7927383401920438,de,0.2289217532107466,0.2289217532107466,-0.006646220752417425,0.2556195314990568,0.11882006000297529,0.21513794354909235,0.3635116598079561,0.48010973936899864,0.39231824417009603,0.24279835390946503,0.37448559670781895,0.4725651577503429,0.38545953360768176,0.46090534979423864,0.625514403292181,False,seed_specific,1,1,1,1,False,True,True,False,False,not promoted
encoder,6,content,1337,903,0.42908741178695486,0.4338430794763671,0.4338430794763671,0.4373232400209994,0.5869525211630475,0.37412587412587406,0.7218364197530864,de,0.18702861741995913,0.18702861741995913,-0.01713972362967659,0.16719449019056165,0.08820538982143729,0.21107864283212902,0.47462277091906724,0.4595336076817559,0.4622770919067215,0.41700960219478733,0.46433470507544583,0.3882030178326475,0.46982167352537724,0.3676268861454047,0.3278463648834019,False,seed_specific,1,1,1,1,False,True,False,False,False,not promoted
