direction_type,side,layer,pooling,seed,lang_a,lang_b,cosine,pair_type
mean_diff,decoder,8,pooled_mean_content,1337,ar,hi,0.7597655057907104,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,1337,ar,uk,0.7434619665145874,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,1337,ar,xh,0.45907434821128845,cross-group
mean_diff,decoder,8,pooled_mean_content,1337,ar,yo,0.6153123378753662,cross-group
mean_diff,decoder,8,pooled_mean_content,1337,de,en,0.6241004467010498,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,1337,de,es,0.6941425204277039,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,1337,de,hi,0.7777099609375,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,1337,de,uk,0.731584906578064,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,1337,de,xh,0.4269031286239624,cross-group
mean_diff,decoder,8,pooled_mean_content,1337,de,yo,0.5660555362701416,cross-group
mean_diff,decoder,8,pooled_mean_content,1337,en,es,0.6483672857284546,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,1337,en,hi,0.5484232902526855,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,1337,en,uk,0.5552555918693542,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,1337,en,xh,0.3154370188713074,cross-group
mean_diff,decoder,8,pooled_mean_content,1337,en,yo,0.4284284710884094,cross-group
mean_diff,decoder,8,pooled_mean_content,1337,es,hi,0.6977360248565674,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,1337,es,uk,0.6956541538238525,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,1337,es,xh,0.42904791235923767,cross-group
mean_diff,decoder,8,pooled_mean_content,1337,es,yo,0.5333265066146851,cross-group
mean_diff,decoder,8,pooled_mean_content,1337,hi,uk,0.7327494621276855,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,1337,hi,xh,0.47649964690208435,cross-group
mean_diff,decoder,8,pooled_mean_content,1337,hi,yo,0.6316694021224976,cross-group
mean_diff,decoder,8,pooled_mean_content,1337,uk,xh,0.42322614789009094,cross-group
mean_diff,decoder,8,pooled_mean_content,1337,uk,yo,0.5626617670059204,cross-group
mean_diff,decoder,8,pooled_mean_content,1337,xh,yo,0.47889143228530884,african-african
mean_diff,decoder,8,pooled_mean_content,2024,am,ar,0.8032652735710144,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,am,de,0.764481782913208,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,am,en,0.578240692615509,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,am,es,0.7173994779586792,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,am,hi,0.8467174172401428,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,am,uk,0.737305760383606,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,am,xh,0.4841160476207733,cross-group
mean_diff,decoder,8,pooled_mean_content,2024,am,yo,0.6876738667488098,cross-group
mean_diff,decoder,8,pooled_mean_content,2024,ar,de,0.7410343885421753,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,ar,en,0.6333655118942261,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,ar,es,0.7250593900680542,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,ar,hi,0.7369340062141418,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,ar,uk,0.7300832867622375,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,ar,xh,0.46489736437797546,cross-group
mean_diff,decoder,8,pooled_mean_content,2024,ar,yo,0.6059403419494629,cross-group
mean_diff,decoder,8,pooled_mean_content,2024,de,en,0.64108806848526,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,de,es,0.7164649963378906,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,de,hi,0.7469208240509033,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,de,uk,0.7208359837532043,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,de,xh,0.4271017909049988,cross-group
mean_diff,decoder,8,pooled_mean_content,2024,de,yo,0.5347917079925537,cross-group
mean_diff,decoder,8,pooled_mean_content,2024,en,es,0.6679930686950684,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,en,hi,0.556795597076416,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,en,uk,0.5613749027252197,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,en,xh,0.3398530185222626,cross-group
mean_diff,decoder,8,pooled_mean_content,2024,en,yo,0.4464048445224762,cross-group
mean_diff,decoder,8,pooled_mean_content,2024,es,hi,0.7136907577514648,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,es,uk,0.7024838924407959,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,es,xh,0.45130497217178345,cross-group
mean_diff,decoder,8,pooled_mean_content,2024,es,yo,0.5390859842300415,cross-group
mean_diff,decoder,8,pooled_mean_content,2024,hi,uk,0.7250542640686035,nonafrican-nonafrican
mean_diff,decoder,8,pooled_mean_content,2024,hi,xh,0.487013041973114,cross-group
mean_diff,decoder,8,pooled_mean_content,2024,hi,yo,0.6134739518165588,cross-group
mean_diff,decoder,8,pooled_mean_content,2024,uk,xh,0.4352940022945404,cross-group
mean_diff,decoder,8,pooled_mean_content,2024,uk,yo,0.5556772947311401,cross-group
mean_diff,decoder,8,pooled_mean_content,2024,xh,yo,0.48522841930389404,african-african
mean_diff,encoder,4,pooled_mean_all,42,am,ar,0.8382323384284973,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,am,de,0.7905505299568176,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,am,en,0.29783377051353455,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,am,es,0.7167866230010986,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,am,hi,0.670773983001709,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,am,uk,0.6632577180862427,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,am,xh,-0.6897979974746704,cross-group
mean_diff,encoder,4,pooled_mean_all,42,am,yo,-0.7859157919883728,cross-group
mean_diff,encoder,4,pooled_mean_all,42,ar,de,0.8830806016921997,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,ar,en,0.3669673800468445,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,ar,es,0.8155698776245117,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,ar,hi,0.6912524700164795,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,ar,uk,0.7233004570007324,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,ar,xh,-0.8775272965431213,cross-group
mean_diff,encoder,4,pooled_mean_all,42,ar,yo,-0.8866638541221619,cross-group
mean_diff,encoder,4,pooled_mean_all,42,de,en,0.030412103980779648,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,de,es,0.9376143217086792,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,de,hi,0.8765515089035034,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,de,uk,0.8963991403579712,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,de,xh,-0.8853854537010193,cross-group
mean_diff,encoder,4,pooled_mean_all,42,de,yo,-0.7785466909408569,cross-group
mean_diff,encoder,4,pooled_mean_all,42,en,es,-0.15760283172130585,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,en,hi,-0.34071362018585205,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,en,uk,-0.3142262101173401,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,en,xh,-0.10550335049629211,cross-group
mean_diff,encoder,4,pooled_mean_all,42,en,yo,-0.43002843856811523,cross-group
mean_diff,encoder,4,pooled_mean_all,42,es,hi,0.927478551864624,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,es,uk,0.9602373838424683,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,es,xh,-0.8725453615188599,cross-group
mean_diff,encoder,4,pooled_mean_all,42,es,yo,-0.7009481191635132,cross-group
mean_diff,encoder,4,pooled_mean_all,42,hi,uk,0.9532829523086548,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,42,hi,xh,-0.7582359910011292,cross-group
mean_diff,encoder,4,pooled_mean_all,42,hi,yo,-0.5708908438682556,cross-group
mean_diff,encoder,4,pooled_mean_all,42,uk,xh,-0.8155007362365723,cross-group
mean_diff,encoder,4,pooled_mean_all,42,uk,yo,-0.6001331806182861,cross-group
mean_diff,encoder,4,pooled_mean_all,42,xh,yo,0.7985205054283142,african-african
mean_diff,encoder,4,pooled_mean_all,1337,am,ar,0.8226540088653564,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,am,de,0.7602736353874207,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,am,en,0.2746591866016388,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,am,es,0.6847462058067322,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,am,hi,0.6617934703826904,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,am,uk,0.6410685777664185,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,am,xh,-0.6397562026977539,cross-group
mean_diff,encoder,4,pooled_mean_all,1337,am,yo,-0.7614861130714417,cross-group
mean_diff,encoder,4,pooled_mean_all,1337,ar,de,0.8675768375396729,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,ar,en,0.3327823281288147,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,ar,es,0.8117533326148987,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,ar,hi,0.7165610790252686,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,ar,uk,0.7385043501853943,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,ar,xh,-0.8621232509613037,cross-group
mean_diff,encoder,4,pooled_mean_all,1337,ar,yo,-0.9143716096878052,cross-group
mean_diff,encoder,4,pooled_mean_all,1337,de,en,-0.02799394726753235,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,de,es,0.9384244084358215,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,de,hi,0.8947937488555908,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,de,uk,0.9053149223327637,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,de,xh,-0.8734228610992432,cross-group
mean_diff,encoder,4,pooled_mean_all,1337,de,yo,-0.7991014719009399,cross-group
mean_diff,encoder,4,pooled_mean_all,1337,en,es,-0.1914171278476715,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,en,hi,-0.3452303409576416,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,en,uk,-0.32755833864212036,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,en,xh,-0.04592651128768921,cross-group
mean_diff,encoder,4,pooled_mean_all,1337,en,yo,-0.3818969130516052,cross-group
mean_diff,encoder,4,pooled_mean_all,1337,es,hi,0.9351136684417725,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,es,uk,0.9645213484764099,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,es,xh,-0.8789649605751038,cross-group
mean_diff,encoder,4,pooled_mean_all,1337,es,yo,-0.7424585819244385,cross-group
mean_diff,encoder,4,pooled_mean_all,1337,hi,uk,0.9510794878005981,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,1337,hi,xh,-0.7861039638519287,cross-group
mean_diff,encoder,4,pooled_mean_all,1337,hi,yo,-0.6362507343292236,cross-group
mean_diff,encoder,4,pooled_mean_all,1337,uk,xh,-0.8301583528518677,cross-group
mean_diff,encoder,4,pooled_mean_all,1337,uk,yo,-0.6553394794464111,cross-group
mean_diff,encoder,4,pooled_mean_all,1337,xh,yo,0.8354709148406982,african-african
mean_diff,encoder,4,pooled_mean_all,2024,am,ar,0.740615963935852,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,am,de,0.6826865673065186,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,am,en,0.14129123091697693,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,am,es,0.5929323434829712,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,am,hi,0.5538750290870667,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,am,uk,0.5462071895599365,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,am,xh,-0.5252289772033691,cross-group
mean_diff,encoder,4,pooled_mean_all,2024,am,yo,-0.6918770670890808,cross-group
mean_diff,encoder,4,pooled_mean_all,2024,ar,de,0.8519024848937988,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,ar,en,0.13950663805007935,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,ar,es,0.8002870678901672,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,ar,hi,0.5256521701812744,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,ar,uk,0.6948168277740479,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,ar,xh,-0.841556966304779,cross-group
mean_diff,encoder,4,pooled_mean_all,2024,ar,yo,-0.8456728458404541,cross-group
mean_diff,encoder,4,pooled_mean_all,2024,de,en,-0.261250376701355,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,de,es,0.9424803256988525,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,de,hi,0.7907618284225464,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,de,uk,0.9018259048461914,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,de,xh,-0.8781683444976807,cross-group
mean_diff,encoder,4,pooled_mean_all,2024,de,yo,-0.7292177081108093,cross-group
mean_diff,encoder,4,pooled_mean_all,2024,en,es,-0.38802969455718994,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,en,hi,-0.6122781038284302,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,en,uk,-0.547257661819458,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,en,xh,0.2062458097934723,cross-group
mean_diff,encoder,4,pooled_mean_all,2024,en,yo,-0.21762678027153015,cross-group
mean_diff,encoder,4,pooled_mean_all,2024,es,hi,0.8114161491394043,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,es,uk,0.9499754309654236,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,es,xh,-0.8851083517074585,cross-group
mean_diff,encoder,4,pooled_mean_all,2024,es,yo,-0.660176157951355,cross-group
mean_diff,encoder,4,pooled_mean_all,2024,hi,uk,0.8697952032089233,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_all,2024,hi,xh,-0.6059520244598389,cross-group
mean_diff,encoder,4,pooled_mean_all,2024,hi,yo,-0.39572253823280334,cross-group
mean_diff,encoder,4,pooled_mean_all,2024,uk,xh,-0.8228069543838501,cross-group
mean_diff,encoder,4,pooled_mean_all,2024,uk,yo,-0.5503048300743103,cross-group
mean_diff,encoder,4,pooled_mean_all,2024,xh,yo,0.7501365542411804,african-african
mean_diff,encoder,4,pooled_mean_content,42,am,ar,0.506749153137207,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,am,de,0.3983227610588074,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,am,en,0.5092750191688538,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,am,es,-0.04057147353887558,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,am,hi,-0.02100159041583538,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,am,uk,-0.14971736073493958,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,am,xh,0.07409859448671341,cross-group
mean_diff,encoder,4,pooled_mean_content,42,am,yo,-0.3800145089626312,cross-group
mean_diff,encoder,4,pooled_mean_content,42,ar,de,0.4131176471710205,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,ar,en,0.3112104833126068,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,ar,es,0.46141108870506287,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,ar,hi,0.13005515933036804,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,ar,uk,0.10713781416416168,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,ar,xh,0.27626723051071167,cross-group
mean_diff,encoder,4,pooled_mean_content,42,ar,yo,-0.7675374746322632,cross-group
mean_diff,encoder,4,pooled_mean_content,42,de,en,-0.05928055942058563,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,de,es,0.45573827624320984,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,de,hi,0.47025805711746216,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,de,uk,0.39514613151550293,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,de,xh,0.0470106266438961,cross-group
mean_diff,encoder,4,pooled_mean_content,42,de,yo,-0.2710971236228943,cross-group
mean_diff,encoder,4,pooled_mean_content,42,en,es,-0.5835825204849243,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,en,hi,-0.7550260424613953,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,en,uk,-0.8249231576919556,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,en,xh,-0.003904661163687706,cross-group
mean_diff,encoder,4,pooled_mean_content,42,en,yo,-0.25448840856552124,cross-group
mean_diff,encoder,4,pooled_mean_content,42,es,hi,0.7677890062332153,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,es,uk,0.8278568983078003,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,es,xh,0.27515649795532227,cross-group
mean_diff,encoder,4,pooled_mean_content,42,es,yo,-0.4113472104072571,cross-group
mean_diff,encoder,4,pooled_mean_content,42,hi,uk,0.8815486431121826,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,42,hi,xh,0.17168322205543518,cross-group
mean_diff,encoder,4,pooled_mean_content,42,hi,yo,-0.08068812638521194,cross-group
mean_diff,encoder,4,pooled_mean_content,42,uk,xh,0.16238263249397278,cross-group
mean_diff,encoder,4,pooled_mean_content,42,uk,yo,-0.06343206018209457,cross-group
mean_diff,encoder,4,pooled_mean_content,42,xh,yo,-0.254812628030777,african-african
mean_diff,encoder,4,pooled_mean_content,1337,am,ar,0.5382956862449646,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,am,de,0.45762455463409424,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,am,en,0.5521625876426697,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,am,es,-0.19094166159629822,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,am,hi,-0.08660992234945297,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,am,uk,-0.23377490043640137,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,am,xh,0.0026688501238822937,cross-group
mean_diff,encoder,4,pooled_mean_content,1337,am,yo,-0.18222501873970032,cross-group
mean_diff,encoder,4,pooled_mean_content,1337,ar,de,0.30116623640060425,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,ar,en,0.44010335206985474,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,ar,es,0.24083852767944336,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,ar,hi,0.035327427089214325,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,ar,uk,-0.061384301632642746,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,ar,xh,0.24174104630947113,cross-group
mean_diff,encoder,4,pooled_mean_content,1337,ar,yo,-0.6931750774383545,cross-group
mean_diff,encoder,4,pooled_mean_content,1337,de,en,0.025604667142033577,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,de,es,0.25890377163887024,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,de,hi,0.36672598123550415,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,de,uk,0.2691280245780945,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,de,xh,-0.07697735726833344,cross-group
mean_diff,encoder,4,pooled_mean_content,1337,de,yo,-0.06064574047923088,cross-group
mean_diff,encoder,4,pooled_mean_content,1337,en,es,-0.6294147968292236,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,en,hi,-0.7544698715209961,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,en,uk,-0.8352532982826233,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,en,xh,0.0016687167808413506,cross-group
mean_diff,encoder,4,pooled_mean_content,1337,en,yo,-0.21301355957984924,cross-group
mean_diff,encoder,4,pooled_mean_content,1337,es,hi,0.7803720235824585,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,es,uk,0.8243968486785889,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,es,xh,0.26756972074508667,cross-group
mean_diff,encoder,4,pooled_mean_content,1337,es,yo,-0.3823468089103699,cross-group
mean_diff,encoder,4,pooled_mean_content,1337,hi,uk,0.8637524843215942,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,1337,hi,xh,0.12875261902809143,cross-group
mean_diff,encoder,4,pooled_mean_content,1337,hi,yo,-0.09159515798091888,cross-group
mean_diff,encoder,4,pooled_mean_content,1337,uk,xh,0.12911692261695862,cross-group
mean_diff,encoder,4,pooled_mean_content,1337,uk,yo,-0.028232784941792488,cross-group
mean_diff,encoder,4,pooled_mean_content,1337,xh,yo,-0.25773322582244873,african-african
mean_diff,encoder,4,pooled_mean_content,2024,am,ar,0.5332250595092773,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,am,de,0.3766130208969116,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,am,en,0.5844805240631104,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,am,es,-0.23080052435398102,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,am,hi,0.18671847879886627,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,am,uk,-0.2332710325717926,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,am,xh,0.023946987465023994,cross-group
mean_diff,encoder,4,pooled_mean_content,2024,am,yo,-0.3189549446105957,cross-group
mean_diff,encoder,4,pooled_mean_content,2024,ar,de,0.31900644302368164,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,ar,en,0.4513653516769409,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,ar,es,0.17604497075080872,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,ar,hi,-0.03040187433362007,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,ar,uk,-0.1383066177368164,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,ar,xh,0.12155953794717789,cross-group
mean_diff,encoder,4,pooled_mean_content,2024,ar,yo,-0.6227017641067505,cross-group
mean_diff,encoder,4,pooled_mean_content,2024,de,en,-0.15112021565437317,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,de,es,0.45232921838760376,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,de,hi,0.6315181255340576,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,de,uk,0.4766900837421417,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,de,xh,-0.16990530490875244,cross-group
mean_diff,encoder,4,pooled_mean_content,2024,de,yo,-0.1887514591217041,cross-group
mean_diff,encoder,4,pooled_mean_content,2024,en,es,-0.6464136838912964,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,en,hi,-0.5239478945732117,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,en,uk,-0.8339251279830933,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,en,xh,0.16112765669822693,cross-group
mean_diff,encoder,4,pooled_mean_content,2024,en,yo,-0.31610584259033203,cross-group
mean_diff,encoder,4,pooled_mean_content,2024,es,hi,0.4961910843849182,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,es,uk,0.7809828519821167,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,es,xh,-0.004818137735128403,cross-group
mean_diff,encoder,4,pooled_mean_content,2024,es,yo,-0.1623617708683014,cross-group
mean_diff,encoder,4,pooled_mean_content,2024,hi,uk,0.7124460935592651,nonafrican-nonafrican
mean_diff,encoder,4,pooled_mean_content,2024,hi,xh,-0.13873474299907684,cross-group
mean_diff,encoder,4,pooled_mean_content,2024,hi,yo,0.12290234863758087,cross-group
mean_diff,encoder,4,pooled_mean_content,2024,uk,xh,-0.09036911278963089,cross-group
mean_diff,encoder,4,pooled_mean_content,2024,uk,yo,0.15288344025611877,cross-group
mean_diff,encoder,4,pooled_mean_content,2024,xh,yo,0.009036095812916756,african-african
mean_diff,encoder,6,pooled_mean_all,42,am,ar,0.8014271259307861,nonafrican-nonafrican
mean_diff,encoder,6,pooled_mean_all,42,am,de,0.7555383443832397,nonafrican-nonafrican
mean_diff,encoder,6,pooled_mean_all,42,am,en,0.36312663555145264,nonafrican-nonafrican
mean_diff,encoder,6,pooled_mean_all,42,am,es,0.6830182671546936,nonafrican-nonafrican
mean_diff,encoder,6,pooled_mean_all,42,am,hi,0.6740542054176331,nonafrican-nonafrican
mean_diff,encoder,6,pooled_mean_all,42,am,uk,0.6325634717941284,nonafrican-nonafrican
mean_diff,encoder,6,pooled_mean_all,42,am,xh,-0.5856305360794067,cross-group
mean_diff,encoder,6,pooled_mean_all,42,am,yo,-0.6874766945838928,cross-group
mean_diff,encoder,6,pooled_mean_all,42,ar,de,0.8726605176925659,nonafrican-nonafrican
mean_diff,encoder,6,pooled_mean_all,42,ar,en,0.42984408140182495,nonafrican-nonafrican
mean_diff,encoder,6,pooled_mean_all,42,ar,es,0.818368673324585,nonafrican-nonafrican
mean_diff,encoder,6,pooled_mean_all,42,ar,hi,0.6958889961242676,nonafrican-nonafrican
mean_diff,encoder,6,pooled_mean_all,42,ar,uk,0.7325037717819214,nonafrican-nonafrican
mean_diff,encoder,6,pooled_mean_all,42,ar,xh,-0.8289320468902588,cross-group
mean_diff,encoder,6,pooled_mean_all,42,ar,yo,-0.8509891033172607,cross-group
mean_diff,encoder,6,pooled_mean_all,42,de,en,0.15408451855182648,nonafrican-nonafrican
mean_diff,encoder,6,pooled_mean_all,42,de,es,0.9208623170852661,nonafrican-nonafrican
mean_diff,encoder,6,pooled_mean_all,42,de,hi,0.8397971391677856,nonafrican-nonafrican
